Row ID,Battery Life,Beach Name,UMAP-0,UMAP-1,Measurement Timestamp,Turbidity,UMAP-0-0,UMAP-1-1,Water Temperature,Wave Height,Wave Period
5129,0,1,32.1212,5.00525,1407776400,0,5.17916,-5.20824,1,-1,0
5130,0,1,32.3333,4.70305,1407780000,0,5.07612,-5.16527,1,-1,-1
5131,0,1,32.5481,4.39382,1407783600,0,4.88981,-5.0933,1,-1,-1
5132,0,1,32.7648,4.08255,1407787200,0,4.8013,-5.04735,1,-1,0
5133,0,1,32.9849,3.7678,1407790800,0,4.65734,-4.98642,1,-1,0
5134,0,1,33.2077,3.46141,1407794400,0,4.49571,-4.9,1,-1,-1
5135,0,1,33.4418,3.1447,1407798000,0,4.47551,-4.87544,1,-1,-1
5136,0,1,33.6847,2.82539,1407801600,0,4.37155,-4.86262,1,-1,-1
5137,0,1,33.937,2.49783,1407805200,0,4.30401,-4.86097,1,-1,-1
5138,0,1,34.1939,2.16603,1407808800,0,4.22332,-4.87917,1,-1,-1
5139,0,1,34.4511,1.82866,1407812400,0,4.17377,-4.87527,1,-1,-1
5140,0,1,34.7011,1.48495,1407816000,0,4.07131,-4.97547,1,-1,-1
5141,0,1,34.9375,1.13215,1407819600,0,4.04413,-4.99115,1,-1,-1
5142,0,1,35.1509,0.776222,1407823200,0,3.98038,-5.08701,1,-1,0
5143,0,1,35.3424,0.40768,1407826800,0,3.96465,-5.14083,1,0,1
5144,0,1,35.5088,0.0356983,1407830400,0,3.96707,-5.18176,1,0,1
5145,0,1,35.6504,-0.346926,1407834000,0,4.00836,-5.24461,1,0,1
5146,0,1,35.7694,-0.734356,1407837600,0,4.09501,-5.36742,1,0,1
5147,0,1,35.8663,-1.11931,1407841200,0,4.10613,-5.43956,1,0,1
5148,0,1,35.9459,-1.50853,1407844800,0,4.12386,-5.50378,1,0,1
5149,0,1,36.0098,-1.89459,1407848400,0,4.15636,-5.60172,1,0,1
5150,0,1,36.0603,-2.28432,1407852000,0,4.18151,-5.68134,1,0,1
5151,0,1,36.0978,-2.66286,1407855600,0,4.23239,-5.8108,1,0,2
5152,0,1,36.1246,-3.04229,1407859200,0,4.26017,-5.87829,1,0,2
5153,0,1,36.1423,-3.41902,1407862800,0,4.29189,-5.91976,1,1,2
5154,0,1,36.1534,-3.79017,1407866400,0,4.31786,-5.9876,1,1,3
5155,0,1,36.16,-4.16146,1407870000,0,4.3565,-6.08826,1,1,3
5156,0,1,36.1653,-4.5262,1407873600,0,4.36734,-6.15193,1,0,3
5157,0,1,36.1726,-4.88501,1407877200,0,4.37634,-6.21511,1,1,3
5158,0,1,36.1844,-5.2461,1407880800,0,4.38423,-6.29605,1,0,3
5159,0,1,36.2049,-5.59861,1407884400,0,4.39246,-6.35269,1,0,2
5160,0,1,36.2374,-5.95504,1407888000,0,4.4031,-6.39042,1,0,3
5161,0,1,36.2874,-6.29767,1407891600,0,4.40716,-6.4168,1,0,3
5162,0,1,36.3551,-6.64084,1407895200,0,4.40702,-6.44171,1,0,1
5163,0,1,36.4449,-6.9744,1407898800,0,4.4011,-6.55124,1,0,2
5164,0,1,36.5584,-7.30528,1407902400,0,4.396,-6.58788,1,0,3
5165,0,1,36.6951,-7.62266,1407906000,0,4.36166,-6.70979,1,0,2
5166,0,1,36.8575,-7.92371,1407909600,0,4.33316,-6.76424,1,0,2
5167,0,1,37.0463,-8.21459,1407913200,0,4.31631,-6.79658,1,0,1
5168,-1,1,37.2623,-8.48991,1407916800,0,4.34353,-6.77675,1,0,2
5169,0,1,37.5027,-8.7488,1407920400,0,4.27402,-6.84959,1,0,2
5170,0,1,37.7673,-8.98126,1407924000,0,4.24268,-6.85605,1,0,2
5171,-1,1,38.039,-9.18369,1407927600,0,4.22329,-6.88444,1,0,0
5172,-1,1,38.3067,-9.3466,1407931200,0,4.15766,-6.95489,1,0,1
5173,-1,1,38.5483,-9.46381,1407934800,0,4.13107,-6.97542,1,-1,2
5174,-1,1,38.7481,-9.53728,1407938400,0,4.07722,-7.01844,1,-1,1
5175,0,1,38.9235,-9.58134,1407942000,0,4.04875,-7.03534,1,-1,1
5176,-1,1,39.126,-9.59496,1407945600,0,4.02582,-7.05252,1,0,2
5177,-1,1,41.0139,-9.28718,1407956400,0,7.40074,-2.99869,1,0,1
5178,-1,1,41.1961,-9.19688,1407960000,0,7.39943,-2.99528,1,0,-1
5179,-1,1,41.3349,-9.08939,1407963600,0,7.3969,-3.01348,1,0,-1
5180,-1,1,41.4771,-8.9431,1407967200,0,7.39932,-3.01315,1,0,-1
5181,-1,1,41.6339,-8.7338,1407970800,0,7.40008,-3.01236,1,0,-1
5182,-1,1,41.7883,-8.45764,1407974400,0,7.37281,-3.05542,1,0,0
5183,-1,1,41.9347,-8.12023,1407978000,0,7.31906,-3.125,1,0,-1
5184,-1,1,42.0384,-7.75019,1407981600,0,7.23535,-3.21891,1,0,-1
5185,-1,1,42.105,-7.39571,1407985200,0,7.15696,-3.29183,1,0,-1
5186,-1,1,42.1359,-7.04705,1407988800,0,7.09169,-3.35934,1,0,-1
5187,-1,1,42.1382,-6.69885,1407992400,0,7.05041,-3.38517,1,0,-1
5188,-1,1,42.1162,-6.35252,1407996000,0,6.95319,-3.46251,1,0,0
5189,-1,1,42.0728,-6.00498,1407999600,0,6.87628,-3.53197,1,0,-1
5190,-1,1,42.0121,-5.65881,1408003200,0,6.78844,-3.61875,1,0,0
5191,-1,1,41.9365,-5.31605,1408006800,0,6.73679,-3.74268,1,0,1
5192,-1,1,41.8498,-4.97498,1408010400,0,6.64925,-3.87114,1,0,0
5193,-1,1,41.755,-4.64305,1408014000,0,6.4467,-4.10459,1,0,-1
5194,-1,1,41.6519,-4.30915,1408017600,0,6.36276,-4.22504,1,0,-1
5195,-1,1,41.5435,-3.97745,1408021200,0,6.2128,-4.46575,1,0,1
5196,-1,1,41.4317,-3.65627,1408024800,0,6.11935,-4.62037,1,0,-1
5197,-1,1,41.317,-3.33284,1408028400,0,6.06081,-4.74556,1,0,1
5198,-1,1,41.2019,-3.00619,1408032000,0,5.99532,-4.84522,1,0,-1
5199,-1,1,41.0826,-2.68315,1408035600,0,5.90917,-4.9665,1,0,1
5200,-1,1,40.9638,-2.36128,1408039200,0,5.83742,-5.07738,1,0,-1
5201,-1,1,40.8422,-2.04064,1408042800,0,5.77797,-5.22437,1,0,-1
5202,-1,1,40.7199,-1.72243,1408046400,0,5.65992,-5.45901,1,0,1
5203,-1,1,40.5933,-1.40286,1408050000,0,5.64076,-5.56527,1,0,1
5204,-1,1,40.4661,-1.0742,1408053600,0,5.59535,-5.75253,1,0,-1
5205,-1,1,40.3352,-0.747266,1408057200,0,5.55879,-5.87279,1,0,-1
5206,-1,1,40.2099,-0.441157,1408060800,0,5.53947,-5.93892,1,0,1
5207,-1,1,40.0973,-0.173132,1408064400,0,5.51218,-6.0022,1,0,1
5208,-1,1,40.008,0.0373147,1408068000,0,5.47531,-6.07196,1,-1,1
5209,-1,1,39.9463,0.175361,1408071600,0,5.41705,-6.17429,1,-1,1
5210,-1,1,39.9008,0.275351,1408075200,0,5.3626,-6.2432,1,-1,1
5211,-1,1,39.8585,0.360785,1408078800,0,5.39878,-6.21304,1,-1,1
5212,-1,1,6.50922,-3.24039,1408093200,0,2.61154,9.44246,1,-1,1
5213,-1,1,6.51589,-3.33208,1408096800,0,2.62458,9.41854,1,-1,-1
5214,-1,1,6.52778,-3.43931,1408100400,0,2.65307,9.36493,1,-1,-1
5215,-1,1,6.54704,-3.58991,1408104000,0,2.72705,9.24302,1,-1,-1
5216,-1,1,6.5758,-3.80984,1408107600,0,2.76581,9.1884,1,-1,1
5217,-1,1,6.61231,-4.09203,1408111200,0,2.89302,8.98805,1,-1,1
5218,-1,1,6.64992,-4.41074,1408114800,0,2.98001,8.82699,1,-1,-1
5219,-1,1,6.68118,-4.74877,1408118400,0,3.08778,8.65906,1,-1,0
5220,-1,1,6.69951,-5.09214,1408122000,0,3.19203,8.4367,1,0,-1
5221,-1,1,6.70085,-5.43248,1408125600,0,3.30972,8.12861,1,0,-1
5222,-1,1,6.6805,-5.76611,1408129200,0,3.44448,7.75725,1,0,-1
5223,-1,1,6.63585,-6.09232,1408132800,0,3.50134,7.59734,1,-1,-1
5224,-1,1,6.56153,-6.41538,1408136400,0,3.69299,7.18295,1,-1,0
5225,-1,1,6.46023,-6.73279,1408140000,0,3.87048,6.89875,1,-1,0
5226,-1,1,6.3316,-7.03764,1408143600,0,3.9444,6.72311,1,-1,0
5227,-1,1,6.17442,-7.33311,1408147200,0,4.0286,6.56363,1,-1,0
5228,-1,1,5.99439,-7.61453,1408150800,0,4.11909,6.40169,1,-1,0
5229,-1,1,5.78894,-7.87129,1408154400,0,4.22286,6.24566,1,-1,0
5230,-1,1,5.55919,-8.1119,1408158000,0,4.31681,6.07263,1,-1,1
5231,-1,1,5.31007,-8.33327,1408161600,0,4.49597,5.8141,1,-1,0
5232,-1,1,5.0447,-8.53937,1408165200,0,4.55796,5.72285,1,-1,0
5233,-1,1,4.76611,-8.72645,1408168800,0,4.71079,5.46167,1,-1,0
5234,-1,1,4.4791,-8.9006,1408172400,0,4.81189,5.27755,1,-1,0
5235,-1,1,4.18512,-9.06556,1408176000,0,4.86364,5.16976,1,-1,1
5236,-1,1,3.88359,-9.22486,1408179600,0,4.9088,5.07592,1,-1,1
5237,-1,1,3.582,-9.38202,1408183200,0,5.00395,4.9476,1,-1,1
5238,-1,1,3.28226,-9.54081,1408186800,0,5.0807,4.82637,1,0,-1
5239,-1,1,2.98859,-9.70669,1408190400,0,5.10436,4.79136,1,-1,-1
5240,-1,1,2.70588,-9.88236,1408194000,0,5.18881,4.67168,1,-1,-1
5241,-1,1,2.43448,-10.0728,1408197600,0,5.24477,4.59414,1,-1,1
5242,-1,1,2.18026,-10.2794,1408201200,0,5.31057,4.54602,1,-1,0
5243,-1,1,1.94272,-10.5063,1408204800,0,5.37145,4.52112,1,-1,0
5244,-1,1,1.7319,-10.749,1408208400,0,5.45134,4.51154,1,-1,-1
5245,-1,1,1.54575,-11.0086,1408212000,0,5.51787,4.51174,1,-1,0
5246,-1,1,1.37776,-11.2841,1408215600,0,5.60931,4.52934,1,-1,-1
5247,-1,1,1.23052,-11.5699,1408219200,0,5.75559,4.58465,1,-1,0
5248,-1,1,1.10401,-11.8619,1408222800,0,5.79191,4.6107,1,-1,-1
5249,-1,1,0.994439,-12.1573,1408226400,0,5.93726,4.69433,1,-1,-1
5250,-1,1,0.894683,-12.463,1408230000,0,6.06676,4.81177,1,-1,-1
5251,-1,1,0.805023,-12.7693,1408233600,0,6.10231,4.85412,1,-1,-1
5252,-1,1,0.716827,-13.077,1408237200,0,6.13069,4.91814,1,-1,0
5253,-1,1,0.626985,-13.3848,1408240800,0,6.14445,5.00538,1,-1,-1
5254,-1,1,0.531228,-13.69,1408244400,0,6.18596,5.15418,1,-1,1
5255,-1,1,0.423258,-13.9872,1408248000,0,6.21317,5.20067,1,-1,0
5256,-1,1,0.312145,-14.2734,1408251600,0,6.2928,5.31855,1,-1,0
5257,-1,1,0.191841,-14.5514,1408255200,0,6.35008,5.40857,1,-1,1
5258,-1,1,0.0724622,-14.805,1408258800,0,6.39414,5.50791,1,-1,-1
5259,-1,1,-0.041731,-15.0252,1408262400,0,6.41528,5.57005,1,-1,-1
5260,-1,1,-0.140768,-15.1995,1408266000,0,6.43443,5.68405,1,-1,-1
5261,-1,1,-0.221865,-15.3293,1408269600,0,6.44665,5.75549,1,-1,-1
5262,-1,1,-0.301281,-15.4373,1408273200,0,6.45524,5.81107,1,-1,-1
5263,-1,1,-28.5309,-9.85739,1408280400,0,6.52701,6.39664,1,0,0
5264,-1,1,-28.6615,-9.90402,1408284000,0,6.54078,6.46358,1,0,1
5265,-1,1,-28.8017,-9.9624,1408287600,0,6.52645,6.49634,1,0,1
5266,-1,1,-28.9853,-10.0456,1408291200,0,6.53373,6.54441,1,0,1
5267,-1,1,-29.2244,-10.1629,1408294800,0,6.52604,6.65601,1,0,1
5268,-1,1,-29.4957,-10.3101,1408298400,0,6.517,6.73226,1,0,0
5269,-1,1,-29.7787,-10.4791,1408302000,0,6.46589,6.8286,1,0,0
5270,-1,1,-30.0586,-10.6659,1408305600,0,6.42,6.88462,1,0,1
5271,-1,1,-30.3288,-10.871,1408309200,0,6.38589,6.9356,1,0,1
5272,-1,1,-30.5834,-11.0898,1408312800,0,6.29304,7.04138,1,0,1
5273,-1,1,-30.8255,-11.3275,1408316400,0,6.25704,7.0785,1,0,1
5274,-1,1,-31.0528,-11.5786,1408320000,0,6.22386,7.10802,1,0,1
5275,-1,1,-31.2649,-11.8448,1408323600,0,6.18544,7.12929,1,0,1
5276,-1,1,-31.4637,-12.122,1408327200,0,6.14371,7.15579,1,0,1
5277,-1,1,-31.6507,-12.4091,1408330800,0,6.05623,7.2229,1,0,0
5278,-1,1,-31.832,-12.7041,1408334400,0,5.98413,7.25913,1,0,1
5279,-1,1,-32.0056,-13.0011,1408338000,0,5.93653,7.28134,1,0,1
5280,-1,1,-32.174,-13.299,1408341600,0,5.83801,7.33789,1,0,1
5281,-1,1,-32.3358,-13.5932,1408345200,0,5.78569,7.38205,1,0,1
5282,-1,1,-32.4928,-13.888,1408348800,0,5.73907,7.43603,1,0,1
5283,-1,1,-32.6456,-14.1882,1408352400,0,5.67413,7.51378,1,0,1
5284,-1,1,-32.7934,-14.4861,1408356000,0,5.62166,7.57097,1,-1,1
5285,-1,1,-32.9327,-14.7869,1408359600,0,5.48926,7.69644,1,-1,0
5286,-1,1,-33.0678,-15.088,1408363200,0,5.43338,7.75694,1,-1,1
5287,-1,1,-33.1985,-15.3883,1408366800,0,5.28882,7.88267,1,-1,1
5288,-1,1,-33.3255,-15.69,1408370400,0,5.14799,7.93577,1,-1,0
5289,-1,1,-33.4502,-15.9932,1408374000,0,5.02658,8.02098,1,-1,0
5290,-1,1,-33.5775,-16.2946,1408377600,0,4.89024,8.061,1,0,1
5291,-1,1,-33.7071,-16.5967,1408381200,0,4.71959,8.10652,1,-1,0
5292,-1,1,-33.845,-16.8946,1408384800,0,4.53499,8.14077,1,-1,0
5293,-1,1,-33.9933,-17.1871,1408388400,0,4.32283,8.15017,1,-1,0
5294,-1,1,-34.1543,-17.4728,1408392000,0,3.98601,8.13862,1,-1,0
5295,-1,1,-34.3314,-17.7468,1408395600,0,3.79748,8.13324,1,-1,0
5296,-1,1,-34.5269,-18.0059,1408399200,0,3.43947,8.10504,1,-1,0
5297,-1,1,-34.7471,-18.2493,1408402800,0,3.14193,8.06928,1,-1,0
5298,-1,1,-34.9873,-18.4691,1408406400,0,2.92579,8.03295,1,-1,0
5299,-1,1,-35.2486,-18.6643,1408410000,0,2.72321,7.99629,1,-1,0
5300,-1,1,-35.5283,-18.8308,1408413600,0,2.4996,7.92745,1,-1,0
5301,-1,1,-35.8245,-18.9694,1408417200,0,2.15731,7.82647,1,-1,0
5302,-1,1,-36.1319,-19.0755,1408420800,0,0.512451,7.43528,1,-1,0
5303,-1,1,-36.4498,-19.1552,1408424400,0,0.202423,7.32705,1,-1,0
5304,-1,1,-36.7726,-19.2089,1408428000,0,-0.00284378,7.2421,1,-1,0
5305,-1,1,-37.1055,-19.2425,1408431600,0,-0.109597,7.18451,1,-1,0
5306,-1,1,-37.4433,-19.2621,1408435200,0,-0.212881,7.16459,1,-1,-1
5307,-1,1,-37.7829,-19.2708,1408438800,0,-0.285092,7.12833,1,-1,1
5308,-1,1,-38.1221,-19.2722,1408442400,0,-0.352736,7.0869,1,-1,-1
5309,-1,1,-38.4508,-19.2702,1408446000,0,-0.416663,7.04271,1,-1,-1
5310,-1,1,-38.7559,-19.2667,1408449600,0,-0.527673,6.95781,1,-1,-1
5311,-1,1,-39.0196,-19.264,1408453200,0,-0.580386,6.92536,1,-1,-1
5312,-1,1,-39.2446,-19.2624,1408456800,0,-0.666372,6.84082,1,-1,-1
5313,-1,1,-39.4411,-19.2612,1408460400,0,-0.667846,6.83961,1,-1,0
5314,-1,1,-39.6939,-19.2605,1408467600,0,-3.08791,4.69788,1,-1,-1
5315,-1,1,-39.754,-19.2604,1408471200,0,-3.08621,4.69408,1,-1,-1
5316,-1,1,-39.7957,-19.2604,1408474800,0,-3.07934,4.69693,1,-1,-1
5317,-1,1,75.0996,18.2073,1408518000,0,9.8028,1.64807,1,-1,4
5318,-1,1,75.0557,18.2194,1408521600,0,9.80683,1.63583,1,-1,-1
5319,-1,1,74.9918,18.2369,1408525200,0,9.82945,1.59075,1,-1,1
5320,-1,1,74.8781,18.2677,1408528800,0,9.867,1.50417,1,-1,2
5321,-1,1,74.6976,18.3162,1408532400,0,9.89574,1.3801,1,-1,2
5322,-1,1,74.4441,18.3839,1408536000,0,9.86082,1.32076,1,-1,0
5323,-1,1,74.1354,18.4653,1408539600,0,9.93312,1.19414,1,-1,-1
5324,-1,1,73.7963,18.5533,1408543200,0,9.96011,1.08434,1,-1,-1
5325,-1,1,73.4408,18.6439,1408546800,0,9.99058,0.989713,1,-1,0
5326,-1,1,73.0926,18.7304,1408550400,0,10.016,0.893645,1,-1,0
5327,-1,1,72.743,18.8152,1408554000,0,10.0488,0.787756,1,-1,-1
5328,-1,1,72.3959,18.8975,1408557600,0,10.0996,0.645578,1,-1,-1
5329,-1,1,72.0523,18.9778,1408561200,0,10.1569,0.465683,1,-1,-1
5330,-1,1,71.7086,19.0578,1408564800,0,10.2308,0.218556,1,-1,-1
5331,-1,1,71.3613,19.1391,1408568400,0,10.2665,0.0910302,1,-1,1
5332,-1,1,71.0161,19.2215,1408572000,0,10.3262,-0.184943,1,-1,-1
5333,-1,1,70.6714,19.3066,1408575600,0,10.3715,-0.414937,1,-1,0
5334,-1,1,70.3291,19.3956,1408579200,0,10.4195,-0.615199,1,-1,3
5335,-1,1,69.987,19.4899,1408582800,0,10.4251,-0.805478,1,-1,-1
5336,-1,1,69.6471,19.5912,1408586400,0,10.4378,-1.0875,1,-1,2
5337,-1,1,69.309,19.7005,1408590000,0,10.5258,-1.43804,1,-1,2
5338,-1,1,68.9773,19.8181,1408593600,0,10.536,-1.5859,1,-1,-1
5339,-1,1,68.6477,19.9467,1408597200,0,10.5756,-1.93155,1,-1,-1
5340,-1,1,68.3236,20.0862,1408600800,0,10.6013,-2.13375,1,-1,3
5341,-1,1,68.0105,20.235,1408604400,0,10.6279,-2.23648,1,-1,1
5342,-1,1,67.6992,20.3979,1408608000,0,10.6571,-2.31347,1,-1,2
5343,-1,1,67.3992,20.5692,1408611600,0,10.7048,-2.41617,1,-1,1
5344,-1,1,67.1021,20.7539,1408615200,0,10.7701,-2.48987,1,-1,1
5345,-1,1,66.8145,20.9473,1408618800,0,10.8566,-2.58681,1,-1,1
5346,-1,1,66.5286,21.1531,1408622400,0,10.988,-2.70391,1,-1,-1
5347,-1,1,66.2501,21.3671,1408626000,0,11.0443,-2.74406,1,-1,-1
5348,-1,1,65.9826,21.5827,1408629600,0,11.1785,-2.85556,1,-1,-1
5349,-1,1,65.716,21.8078,1408633200,0,11.2974,-2.93511,1,-1,1
5350,-1,1,65.4521,22.0379,1408636800,0,11.4579,-3.00494,1,-1,-1
5351,-1,1,65.1919,22.2689,1408640400,0,11.583,-3.03457,1,-1,-1
5352,-1,1,64.9314,22.5021,1408644000,0,11.6917,-3.0759,1,0,-1
5353,-1,1,64.6717,22.7341,1408647600,0,11.919,-3.0589,1,-1,-1
5354,-1,1,64.4108,22.9647,1408651200,0,12.0069,-3.06073,1,-1,-1
5355,-1,1,64.1557,23.1856,1408654800,0,12.2084,-3.06587,1,-1,-1
5356,-1,1,63.9128,23.3908,1408658400,0,12.3968,-3.04279,1,-1,-1
5357,-1,1,63.6984,23.5661,1408662000,0,12.5268,-3.01403,1,-1,-1
5358,-1,1,63.5325,23.696,1408665600,0,12.622,-2.97642,1,-1,-1
5359,-1,1,63.4099,23.7879,1408669200,0,12.6718,-2.94896,1,-1,2
5360,-1,1,63.2965,23.8654,1408672800,0,12.6742,-2.94279,1,-1,-1
5361,-1,1,28.9001,22.3478,1408680000,0,13.4839,-1.8061,1,-1,-1
5362,-1,1,28.757,22.3659,1408683600,0,13.493,-1.78287,1,-1,-1
5363,-1,1,28.5996,22.3886,1408687200,0,13.5231,-1.68888,1,-1,-1
5364,-1,1,28.3895,22.42,1408690800,0,13.5666,-1.5324,1,-1,3
5365,-1,1,28.1192,22.4633,1408694400,0,13.5551,-1.36518,1,-1,2
5366,-1,1,27.8088,22.5154,1408698000,0,13.5362,-1.21417,1,-1,1
5367,-1,1,27.4834,22.5742,1408701600,0,13.5313,-1.07659,1,-1,1
5368,-1,1,27.1507,22.6391,1408705200,0,13.5468,-0.853768,1,-1,1
5369,-1,1,26.8187,22.7094,1408708800,0,13.5468,-0.764046,1,-1,1
5370,-1,1,26.4881,22.7866,1408712400,0,13.5694,-0.596326,1,-1,0
5371,-1,1,26.1588,22.8705,1408716000,0,13.6239,-0.453425,1,-1,-1
5372,-1,1,25.8321,22.9613,1408719600,0,13.6522,-0.354754,1,-1,0
5373,-1,1,25.5074,23.0574,1408723200,0,13.6907,-0.262934,1,-1,-1
5374,-1,1,25.1846,23.1585,1408726800,0,13.7259,-0.191712,1,-1,0
5375,-1,1,24.8626,23.2626,1408730400,0,13.76,-0.107329,1,-1,-1
5376,-1,1,24.5384,23.3674,1408734000,0,13.7964,-0.0167713,1,-1,1
5377,-1,1,24.2179,23.4706,1408737600,0,13.8432,0.126653,1,-1,0
5378,-1,1,23.8923,23.5686,1408741200,0,13.8626,0.186373,1,-1,-1
5379,-1,1,23.5608,23.6585,1408744800,0,13.9178,0.366328,1,-1,0
5380,-1,1,23.2254,23.7379,1408748400,0,13.9448,0.434854,1,-1,0
5381,-1,1,22.8897,23.8023,1408752000,0,13.9603,0.507651,1,-1,-1
5382,-1,1,22.5485,23.8469,1408755600,0,13.9659,0.56073,1,-1,-1
5383,-1,1,22.2099,23.8697,1408759200,0,13.9518,0.628512,1,-1,-1
5384,-1,1,21.8702,23.8674,1408762800,0,13.8999,0.758721,1,-1,-1
5385,-1,1,21.5317,23.8376,1408766400,0,13.9066,0.770689,1,-1,-1
5386,-1,1,21.2134,23.7832,1408770000,0,13.853,0.894771,1,-1,0
5387,-1,1,20.9244,23.709,1408773600,0,13.7762,0.987151,1,-1,0
5388,-1,1,20.6663,23.6208,1408777200,0,13.7173,1.03081,1,-1,3
5389,-1,1,20.3908,23.5023,1408780800,0,13.6542,1.0532,1,-1,-1
5390,-1,1,16.7829,21.2974,1408784400,0,13.5586,1.09994,1,-1,-1
5391,-1,1,16.5234,21.1597,1408788000,0,13.4896,1.08942,1,-1,1
5392,-1,1,16.2766,21.0382,1408791600,0,13.3658,1.09473,1,-1,-1
5393,-1,1,16.0045,20.9123,1408795200,0,13.161,1.07798,1,-1,1
5394,-1,1,15.7055,20.7858,1408798800,0,13.0521,1.08079,1,-1,-1
5395,-1,1,15.3984,20.6667,1408802400,0,12.8379,1.06803,1,-1,3
5396,-1,1,15.0807,20.5574,1408806000,0,12.6386,1.01261,1,-1,-1
5397,-1,1,14.765,20.4595,1408809600,0,12.511,0.976339,1,0,-1
5398,-1,1,14.4453,20.3751,1408813200,0,12.3711,0.912421,1,0,-1
5399,-1,1,14.1236,20.303,1408816800,0,12.2208,0.841852,1,0,-1
5400,-1,1,13.8054,20.2443,1408820400,0,12.0052,0.711316,1,0,-1
5401,-1,1,13.5105,20.2008,1408824000,0,11.897,0.648077,1,0,-1
5402,-1,1,13.2669,20.1725,1408827600,0,11.7107,0.504014,1,0,-1
5403,-1,1,13.0721,20.156,1408831200,0,11.5317,0.36831,1,-1,-1
5404,-1,1,12.8943,20.1479,1408834800,0,11.4494,0.323218,1,-1,-1
5405,-1,1,-20.9041,33.2275,1408838400,0,11.3631,0.262175,1,-1,-1
5406,-1,1,-21.0363,33.3509,1408842000,0,11.2948,0.156313,1,-1,-1
5407,-1,1,-21.1819,33.4925,1408845600,0,11.2372,0.058167,1,-1,-1
5408,-1,1,-21.3626,33.6749,1408849200,0,11.1818,-0.0280565,1,-1,-1
5409,-1,1,-21.5763,33.8961,1408852800,0,11.1109,-0.177747,1,0,-1
5410,-1,1,-21.8031,34.1349,1408856400,0,11.0755,-0.253534,1,0,-1
5411,-1,1,-22.0357,34.3871,1408860000,0,10.9695,-0.468143,1,0,-1
5412,-1,1,-22.2673,34.6419,1408863600,0,10.9143,-0.607879,1,0,-1
5413,-1,1,-22.4938,34.8941,1408867200,0,10.8706,-0.728286,1,0,-1
5414,-1,1,-22.7245,35.152,1408870800,0,10.842,-0.831402,1,0,-1
5415,-1,1,-22.954,35.4098,1408874400,0,10.8206,-0.938214,1,0,-1
5416,-1,1,-23.1828,35.6652,1408878000,0,10.7221,-1.14335,1,0,-1
5417,-1,1,-23.4117,35.918,1408881600,0,10.6773,-1.2446,1,0,-1
5418,-1,1,-23.6502,36.178,1408885200,0,10.584,-1.46057,2,0,0
5419,-1,1,-23.8886,36.4339,1408888800,0,10.5122,-1.62028,2,0,-1
5420,-1,1,-24.1322,36.6908,1408892400,0,10.4469,-1.71698,2,0,-1
5421,-1,1,-24.3831,36.9495,1408896000,0,10.5003,-1.75392,2,0,-1
5422,-1,1,-24.6374,37.2079,1408899600,0,10.5145,-1.82315,2,0,0
5423,-1,1,-24.9019,37.4639,1408903200,0,10.5315,-1.87762,2,0,-1
5424,-1,1,-25.1731,37.7177,1408906800,0,10.5592,-1.89745,2,0,-1
5425,-1,1,-25.4501,37.9665,1408910400,0,10.6205,-1.88881,2,-1,-1
5426,-1,1,-25.7301,38.2029,1408914000,0,10.6474,-1.88072,2,-1,-1
5427,-1,1,-25.9973,38.4103,1408917600,0,10.7445,-1.7702,2,-1,-1
5428,-1,1,-26.234,38.5744,1408921200,0,10.7789,-1.6981,2,-1,-1
5429,-1,1,-26.4344,38.6975,1408924800,0,10.7871,-1.63482,2,-1,-1
5430,-1,1,-26.6371,38.7997,1408928400,0,10.7897,-1.6071,2,-1,-1
5431,-1,1,-39.4365,38.4857,1408932000,0,10.6882,-1.55935,1,-1,-1
5432,-1,1,-39.6553,38.5101,1408935600,0,10.6106,-1.432,1,-1,-1
5433,-1,1,-39.8818,38.5387,1408939200,0,10.552,-1.42506,1,-1,-1
5434,-1,1,-40.1537,38.5755,1408942800,0,10.4403,-1.33621,1,-1,-1
5435,-1,1,-40.4678,38.6197,1408946400,0,10.3776,-1.27847,1,-1,-1
5436,-1,1,-40.7972,38.6665,1408950000,0,10.3584,-1.22402,1,-1,-1
5437,-1,1,-41.131,38.7126,1408953600,0,10.3519,-1.20572,1,-1,-1
5438,-1,1,-41.4575,38.7556,1408957200,0,10.3352,-1.17278,1,-1,0
5439,-1,1,-41.7807,38.7958,1408960800,0,10.3402,-1.16114,2,-1,-1
5440,-1,1,-42.1157,38.8346,1408964400,0,10.3858,-1.11937,2,-1,0
5441,-1,1,-42.8349,38.9104,1408971600,0,10.5165,-1.04492,2,-1,-1
5442,-1,1,-43.1698,38.9435,1408975200,0,10.635,-1.06286,2,-1,-1
5443,-1,1,-43.4892,38.9741,1408978800,0,10.7367,-1.09791,2,-1,0
5444,-1,1,-43.8083,39.0042,1408982400,0,10.8546,-1.15253,1,-1,-1
5445,-1,1,-44.1209,39.0337,1408986000,0,10.9782,-1.22418,1,-1,-1
5446,-1,1,-44.4052,39.0606,1408989600,0,11.0929,-1.30585,1,-1,-1
5447,-1,1,-44.6592,39.0849,1408993200,0,11.2324,-1.42101,1,-1,-1
5448,-1,1,-44.9173,39.1101,1408996800,0,11.2834,-1.47588,1,-1,-1
5449,-1,1,-51.1037,39.7402,1409000400,0,11.4122,-1.64428,1,-1,-1
5450,-1,1,-51.3773,39.7508,1409004000,0,11.519,-1.77835,1,-1,-1
