Row ID,Battery Life,Beach Name,TSNE-0,TSNE-1,Measurement Timestamp,Turbidity,Water Temperature,Wave Height,Wave Period,t_0_trx,t_1_trx,AscendingManifold,MorseSmaleManifold
7934,-0.221943,1,23.6146,73.5336,1407222000,-0.124169,0.791537,-0.709637,-1.21327,189,278,126,127
7935,0.0524863,2,23.6146,73.5336,1407222000,-0.0851615,0.113466,-0.154268,-0.568405,189,278,126,127
7936,-0.496373,3,23.6146,73.5336,1407222000,-0.104665,0.40828,-0.721208,-0.568405,189,278,126,127
7937,-0.221943,4,23.6146,73.5336,1407222000,-0.10434,0.113466,-0.0848468,-0.568405,189,278,126,127
7938,-0.221943,4,23.7948,73.7624,1407225600,-0.110191,0.113466,-0.2584,-0.568405,190,278,126,127
7939,-0.221943,1,23.7948,73.7624,1407225600,-0.125144,0.791537,-1.10302,-0.568405,190,278,126,127
7940,0.0524863,2,23.7948,73.7624,1407225600,-0.107916,0.113466,-0.0732766,-0.568405,190,278,126,127
7941,-0.496373,3,23.7948,73.7624,1407225600,-0.104665,0.40828,-0.767488,-0.568405,190,278,126,127
7942,-0.221943,4,24.0116,74.0124,1407229200,-0.107591,0.113466,-0.374102,-0.568405,190,278,126,127
7943,-0.221943,1,24.0116,74.0124,1407229200,-0.123193,0.791537,-1.21873,-0.568405,190,278,126,127
7944,0.0524863,2,24.0116,74.0124,1407229200,-0.116692,0.113466,-0.154268,-0.568405,190,278,126,127
7945,-0.496373,3,24.0116,74.0124,1407229200,-0.10434,0.40828,-0.628646,-0.568405,190,278,126,127
7946,-0.221943,1,24.2602,74.2733,1407232800,-0.124819,0.791537,-1.2303,-0.568405,191,279,126,127
7947,0.0524863,2,24.2602,74.2733,1407232800,-0.114092,0.142947,-0.212119,-0.568405,191,279,126,127
7948,-0.496373,3,24.2602,74.2733,1407232800,-0.108241,0.40828,-0.686497,-0.568405,191,279,126,127
7949,-0.221943,4,24.2602,74.2733,1407232800,-0.0945882,0.113466,-0.362531,-0.568405,191,279,126,127
7950,-0.221943,1,24.5336,74.5336,1407236400,-0.127094,0.821019,-1.24187,-0.568405,191,279,126,127
7951,0.0524863,2,24.5336,74.5336,1407236400,-0.119943,0.20191,-0.154268,-0.568405,191,279,126,127
7952,-0.496373,3,24.5336,74.5336,1407236400,-0.10694,0.467242,-0.26997,-0.568405,191,279,126,127
