Row ID,Battery Life,Beach Name,TSNE-0,TSNE-1,Measurement Timestamp,Turbidity,Water Temperature,Wave Height,Wave Period,t_0_trx,t_1_trx,AscendingManifold,MorseSmaleManifold
20571,1.01299,1,0.620057,-35.3676,1440028800,-0.130995,-1.12475,-0.952612,3.94567,149,88,28,29
20572,1.01299,2,0.620057,-35.3676,1440028800,-0.149523,-1.71438,-0.83691,3.94567,149,88,28,29
20573,-0.359158,3,0.620057,-35.3676,1440028800,-0.110516,0.349317,-1.17245,3.3008,149,88,28,29
20574,0.0524863,4,0.620057,-35.3676,1440028800,0.989806,-1.24268,-0.825339,3.3008,149,88,28,29
20575,0.875775,0,0.287272,-35.7659,1440032400,-0.13327,-1.71438,-1.16088,3.94567,149,87,28,29
20576,1.01299,2,0.287272,-35.7659,1440032400,-0.147898,-1.71438,-0.825339,2.01107,149,87,28,29
20577,-0.496373,3,0.287272,-35.7659,1440032400,-0.110841,0.290354,-1.26501,3.3008,149,87,28,29
20578,0.0524863,4,0.287272,-35.7659,1440032400,1.16924,-1.3606,-0.779059,2.01107,149,87,28,29
20579,-0.496373,5,0.287272,-35.7659,1440032400,-0.132945,-1.71438,-0.478233,0.0764631,149,87,28,29
20580,0.0524863,4,0.00757163,-36.1122,1440036000,1.2531,-1.30164,-0.906331,3.3008,148,87,28,29
20581,-0.496373,5,0.00757168,-36.1122,1440036000,-0.138471,-1.71438,-0.524514,1.3662,148,87,28,29
20582,0.875775,0,0.00757167,-36.1122,1440036000,-0.13522,-1.74386,-1.19559,3.3008,148,87,28,29
20583,1.01299,1,0.00757166,-36.1122,1440036000,-0.132945,-1.15423,-0.975752,0.0764631,148,87,28,29
20584,1.01299,2,0.00757166,-36.1122,1440036000,-0.150173,-1.71438,-0.894761,1.3662,148,87,28,29
20585,-0.496373,3,0.00757165,-36.1122,1440036000,-0.113767,0.20191,-1.24187,1.3662,148,87,28,29
20586,0.0524863,4,-0.207537,-36.3886,1440039600,1.26643,-1.47853,-0.84848,0.721331,148,86,28,29
20587,0.875775,0,-0.207537,-36.3886,1440039600,-0.135546,-1.74386,-1.2303,1.3662,148,86,28,29
20588,1.01299,1,-0.207537,-36.3886,1440039600,-0.13067,-1.18371,-1.07988,-1.21327,148,86,28,29
20589,1.01299,2,-0.207537,-36.3886,1440039600,-0.149848,-1.71438,-0.929471,2.01107,148,86,28,29
20590,-0.496373,3,-0.207537,-36.3886,1440039600,-0.116042,0.172429,-1.26501,3.3008,148,86,28,29
20591,-0.496373,5,-0.207537,-36.3886,1440039600,-0.139121,-1.71438,-0.732778,3.3008,148,86,28,29
20592,0.875775,0,-0.415163,-36.664,1440043200,-0.13522,-1.71438,-1.19559,1.3662,147,86,29,30
20593,1.01299,1,-0.415163,-36.664,1440043200,-0.137496,-1.18371,-1.07988,2.01107,147,86,29,30
20594,1.01299,2,-0.415163,-36.664,1440043200,-0.150173,-1.71438,-0.941041,3.3008,147,86,29,30
20595,-0.496373,3,-0.415163,-36.664,1440043200,-0.122868,-0.00445926,-1.25344,3.94567,147,86,29,30
20596,0.0524863,4,-0.415163,-36.664,1440043200,1.20727,-1.56697,-0.929471,0.721331,147,86,29,30
20597,0.875775,0,-3.46552,-40.7546,1440046800,-0.135546,-1.71438,-1.2303,0.721331,142,79,29,30
20598,1.01299,1,-3.46552,-40.7546,1440046800,-0.13002,-1.18371,-1.02203,2.65594,142,79,29,30
20599,1.01299,2,-3.46552,-40.7546,1440046800,-0.150173,-1.74386,-0.987322,1.3662,142,79,29,30
20600,-0.496373,3,-3.46552,-40.7546,1440046800,-0.122218,-0.00445926,-1.17245,0.721331,142,79,29,30
20601,0.0524863,4,-3.46552,-40.7546,1440046800,1.15689,-1.62593,-0.84848,1.3662,142,79,29,30
20602,0.875775,0,-3.65209,-41.0413,1440050400,-0.13522,-1.71438,-1.20716,2.65594,142,78,29,30
20603,1.01299,1,-3.65209,-41.0413,1440050400,-0.136196,-1.18371,-1.0336,3.3008,142,78,29,30
20604,1.01299,2,-3.65209,-41.0413,1440050400,-0.150173,-1.80282,-0.906331,3.94567,142,78,29,30
20605,-0.496373,3,-3.65209,-41.0413,1440050400,-0.122868,-0.0929033,-1.21873,3.94567,142,78,29,30
20606,0.0524863,4,-3.65209,-41.0413,1440050400,1.23815,-1.6849,-0.906331,3.3008,142,78,29,30
20607,-0.496373,5,-3.65209,-41.0413,1440050400,-0.138471,-1.71438,-0.547655,1.3662,142,78,29,30
20608,0.0524863,4,-3.83208,-41.3291,1440054000,1.37435,-1.6849,-0.732778,3.94567,141,78,29,30
20609,-0.496373,5,-3.83208,-41.3291,1440054000,-0.140746,-1.71438,-0.385672,3.94567,141,78,29,30
20610,0.875775,0,-3.83208,-41.3291,1440054000,-0.135871,-1.71438,-1.20716,3.3008,141,78,29,30
20611,0.875775,1,-3.83208,-41.3291,1440054000,-0.139771,-1.18371,-0.987322,2.65594,141,78,29,30
20612,1.01299,2,-3.83208,-41.3291,1440054000,-0.150173,-1.86178,-0.86005,2.65594,141,78,29,30
20613,-0.496373,3,-3.83208,-41.3291,1440054000,-0.123843,-0.0929033,-1.2303,2.01107,141,78,29,30
20614,-0.496373,5,-4.04572,-41.6803,1440057600,-0.138796,-1.71438,-0.385672,0.721331,141,77,29,30
20615,0.875775,0,-4.04572,-41.6803,1440057600,-0.135546,-1.71438,-1.05674,0.721331,141,77,29,30
20616,0.875775,1,-4.04572,-41.6803,1440057600,-0.140746,-1.18371,-1.04517,-1.21327,141,77,29,30
20617,-0.496373,3,-4.04572,-41.6803,1440057600,-0.125794,-0.151866,-1.20716,2.01107,141,77,29,30
20618,0.0524863,4,-4.04572,-41.6803,1440057600,1.25798,-1.6849,-0.779059,2.65594,141,77,29,30
20619,0.875775,0,-4.27311,-42.048,1440061200,-0.136521,-1.71438,-1.20716,2.65594,141,77,29,30
20620,0.875775,1,-4.27311,-42.048,1440061200,-0.137821,-1.09527,-0.941041,-1.21327,141,77,29,30
20621,1.01299,2,-4.27311,-42.048,1440061200,-0.150173,-1.95023,-0.698067,3.3008,141,77,29,30
20622,-0.496373,3,-4.27311,-42.048,1440061200,-0.125794,-0.210829,-1.12616,-1.21327,141,77,29,30
20623,0.0524863,4,-4.27311,-42.048,1440061200,1.35972,-1.80282,-0.640216,-0.568405,141,77,29,30
20624,-0.496373,5,-4.48574,-42.3777,1440064800,-0.139121,-1.62593,-0.2584,2.65594,140,76,29,30
20625,0.875775,0,-4.48574,-42.3777,1440064800,-0.136196,-1.71438,-1.17245,3.3008,140,76,29,30
20626,0.875775,1,-4.48574,-42.3777,1440064800,-0.139121,-1.03631,-0.825339,-0.568405,140,76,29,30
20627,1.01299,2,-4.48574,-42.3777,1440064800,-0.149523,-1.95023,-0.779059,3.3008,140,76,29,30
20628,-0.496373,3,-4.48574,-42.3777,1440064800,-0.128069,-0.24031,-0.593935,-1.21327,140,76,29,30
20629,0.0524863,4,-4.48574,-42.3777,1440064800,1.14876,-1.8323,-0.779059,3.3008,140,76,29,30
20630,0.0524863,4,-4.72227,-42.7113,1440068400,1.36882,-1.80282,-0.709637,0.0764631,140,75,29,30
20631,0.875775,1,-4.72227,-42.7113,1440068400,-0.138146,-1.00683,-0.732778,0.721331,140,75,29,30
20632,1.01299,2,-4.72227,-42.7113,1440068400,-0.150173,-1.92075,-0.489804,0.0764631,140,75,29,30
20633,-0.496373,3,-4.72227,-42.7113,1440068400,-0.127744,-0.210829,-0.964182,-0.568405,140,75,29,30
20634,0.0524863,4,-4.98946,-43.061,1440072000,1.32852,-1.71438,-0.663357,3.3008,139,75,29,30
20635,0.875775,1,-4.98946,-43.061,1440072000,-0.136521,-0.947863,-0.709637,-0.568405,139,75,29,30
20636,1.01299,2,-4.98946,-43.061,1440072000,-0.149848,-1.89127,-0.455093,-0.568405,139,75,29,30
20637,-0.496373,3,-4.98946,-43.061,1440072000,-0.13262,-0.210829,-0.84848,-0.568405,139,75,29,30
20638,0.0524863,4,-5.23696,-43.3481,1440075600,1.1091,-1.77334,-0.489804,0.721331,139,74,29,30
20639,0.73856,0,-5.23696,-43.3481,1440075600,-0.136846,-1.59645,-1.05674,2.01107,139,74,29,30
20640,0.875775,1,-5.23696,-43.3481,1440075600,-0.128394,-0.859418,-0.698067,-0.568405,139,74,29,30
20641,1.01299,2,-5.23696,-43.3481,1440075600,-0.149523,-1.89127,-0.24683,3.3008,139,74,29,30
20642,-0.496373,3,-5.23696,-43.3481,1440075600,-0.13197,0.0250221,-0.88319,-0.568405,139,74,29,30
20643,-0.496373,5,-5.23695,-43.3481,1440075600,-0.138796,-1.53749,0.192838,3.94567,139,74,29,30
20644,0.0524863,4,-5.49433,-43.6051,1440079200,0.814924,-1.6849,-0.524514,3.3008,139,74,29,30
20645,0.875775,1,-5.49433,-43.6051,1440079200,-0.127419,-0.800456,-0.640216,-1.21327,139,74,29,30
20646,1.01299,2,-5.49434,-43.6051,1440079200,-0.149848,-1.89127,-0.374102,1.3662,139,74,29,30
20647,-0.496373,3,-5.49433,-43.6051,1440079200,-0.133595,-0.063422,-0.512944,-0.568405,139,74,29,30
20648,0.875775,1,-5.80518,-43.8782,1440082800,-0.13262,-0.770974,-0.721208,-0.568405,138,73,29,30
20649,1.01299,2,-5.80518,-43.8782,1440082800,-0.150173,-1.86178,-0.29311,2.01107,138,73,29,30
20650,-0.496373,3,-5.80518,-43.8782,1440082800,-0.132945,-0.0339406,-0.686497,-1.21327,138,73,39,40
20651,-0.0847284,4,-5.80518,-43.8782,1440082800,0.768766,-1.71438,-0.443523,3.3008,138,73,39,40
20652,-0.496373,5,-5.80518,-43.8782,1440082800,-0.139446,-1.41956,0.632505,-0.568405,138,73,39,40
20653,-0.0847284,4,-6.15842,-44.1536,1440086400,0.980054,-1.8323,-0.24683,2.65594,137,73,39,40
20654,0.73856,0,-6.15842,-44.1536,1440086400,-0.136846,-1.50801,-0.802199,-0.568405,137,73,39,40
20655,1.01299,2,-6.15842,-44.1536,1440086400,-0.149523,-1.8323,-0.038566,0.0764631,137,73,39,40
20656,-0.496373,3,-6.15842,-44.1536,1440086400,-0.133595,0.0250221,-0.582365,-0.568405,137,73,39,40
20657,0.73856,0,-6.50982,-44.3945,1440090000,-0.135546,-1.50801,-0.709637,-0.568405,137,72,39,40
20658,0.875775,1,-6.50982,-44.3945,1440090000,-0.129369,-0.770974,-0.582365,-0.568405,137,72,39,40
20659,0.875775,2,-6.50982,-44.3945,1440090000,-0.150173,-1.80282,0.192838,-1.21327,137,72,39,40
20660,-0.496373,3,-6.50982,-44.3945,1440090000,-0.13392,0.0250221,-0.235259,-1.21327,137,72,39,40
20661,-0.496373,5,-6.50982,-44.3945,1440090000,-0.140421,-1.41956,0.840769,-0.568405,137,72,39,40
20662,-0.0847284,4,-6.50982,-44.3945,1440090000,0.775267,-1.80282,-0.29311,2.01107,137,72,39,40
20663,0.73856,0,-6.84541,-44.5915,1440093600,-0.137171,-1.47853,-0.617076,-0.568405,136,72,39,40
20664,0.875775,1,-6.84541,-44.5915,1440093600,-0.13522,-0.829937,-0.640216,-0.568405,136,72,39,40
20665,0.875775,2,-6.84541,-44.5915,1440093600,-0.150173,-1.80282,-0.0848468,2.01107,136,72,39,40
20666,-0.496373,3,-6.84541,-44.5915,1440093600,-0.132945,-0.0929033,-0.501374,0.0764631,136,72,39,40
20667,-0.0847284,4,-6.84541,-44.5915,1440093600,0.946573,-1.71438,-0.374102,2.01107,136,72,39,40
20668,-0.496373,5,-6.84541,-44.5915,1440093600,-0.139446,-1.41956,0.933331,-0.568405,136,72,39,40
20669,-0.0847284,4,-7.22323,-44.7782,1440097200,1.03759,-1.71438,-0.385672,1.3662,136,72,39,40
20670,0.73856,0,-7.22323,-44.7782,1440097200,-0.136846,-1.50801,-0.628646,-0.568405,136,72,39,40
20671,0.875775,1,-7.22323,-44.7782,1440097200,-0.127094,-0.859418,-0.570795,-0.568405,136,72,39,40
20672,0.875775,2,-7.22323,-44.7782,1440097200,-0.150173,-1.8323,-0.0501362,1.3662,136,72,39,40
20673,-0.496373,3,-7.22323,-44.7782,1440097200,-0.13392,-0.122385,-0.559225,-0.568405,136,72,39,40
20674,0.73856,0,-7.63009,-44.9432,1440100800,-0.135871,-1.56697,-0.686497,-0.568405,135,71,39,40
20675,0.875775,1,-7.63009,-44.9432,1440100800,-0.132945,-0.8889,-0.501374,-0.568405,135,71,39,40
20676,0.875775,2,-7.63009,-44.9432,1440100800,-0.149198,-1.86178,-0.0269958,1.3662,135,71,39,40
20677,-0.496373,3,-7.63009,-44.9432,1440100800,-0.121568,-0.181347,-0.536084,-0.568405,135,71,39,40
20678,-0.0847284,4,-7.63009,-44.9432,1440100800,1.17574,-1.8323,-0.327821,2.01107,135,71,39,40
20679,-0.496373,5,-7.63009,-44.9432,1440100800,-0.138796,-1.44905,0.88705,-0.568405,135,71,39,40
20680,-0.0847284,4,-8.03998,-45.0755,1440104400,0.892613,-1.77334,-0.28154,-0.568405,134,71,39,40
20681,0.73856,0,-8.03998,-45.0755,1440104400,-0.136846,-1.65541,-0.593935,2.01107,134,71,39,40
20682,0.875775,1,-8.03998,-45.0755,1440104400,-0.137496,-0.8889,-0.316251,-0.568405,134,71,39,40
20683,0.875775,2,-8.03998,-45.0755,1440104400,-0.149848,-1.89127,-0.235259,1.3662,134,71,39,40
20684,-0.496373,3,-8.03998,-45.0755,1440104400,-0.13002,-0.387717,-0.721208,0.0764631,134,71,39,40
20685,-0.0847284,4,-8.47843,-45.1807,1440108000,1.21052,-1.80282,-0.420382,2.01107,133,71,39,40
20686,0.73856,0,-8.47843,-45.1807,1440108000,-0.135871,-1.50801,-0.790629,-0.568405,133,71,39,40
20687,0.875775,1,-8.47843,-45.1807,1440108000,-0.135546,-0.8889,-0.466663,-0.568405,133,71,39,40
20688,0.875775,2,-8.47843,-45.1807,1440108000,-0.148223,-1.92075,-0.339391,2.01107,133,71,39,40
20689,-0.496373,3,-8.47843,-45.1807,1440108000,-0.129694,-0.68253,-0.709637,0.0764631,133,71,39,40
20690,0.875775,1,-8.9122,-45.2484,1440111600,-0.13002,-0.918381,-0.709637,-0.568405,133,71,39,40
20691,0.875775,2,-8.9122,-45.2484,1440111600,-0.148223,-1.89127,-0.327821,1.3662,133,71,39,40
20692,-0.496373,3,-8.9122,-45.2484,1440111600,-0.13262,-0.712012,-0.640216,-1.21327,133,71,39,40
20693,-0.496373,5,-8.9122,-45.2484,1440111600,-0.132945,-1.47853,0.516803,-0.568405,133,71,39,40
20694,-0.0847284,4,-8.9122,-45.2484,1440111600,0.979079,-1.8323,-0.374102,-0.568405,133,71,39,40
20695,0.73856,0,-9.33173,-45.2754,1440115200,-0.132945,-1.59645,-0.88319,-0.568405,132,71,39,40
20696,0.875775,1,-9.33173,-45.2754,1440115200,-0.13392,-0.918381,-0.790629,-0.568405,132,71,39,40
20697,0.875775,2,-9.33173,-45.2754,1440115200,-0.150173,-1.8323,-0.362531,0.721331,132,71,38,39
20698,-0.496373,3,-9.33172,-45.2754,1440115200,-0.13067,-0.829937,-0.998892,-0.568405,132,71,38,39
20699,-0.0847284,4,-9.33172,-45.2754,1440115200,0.901065,-1.86178,-0.524514,2.01107,132,71,38,39
20700,-0.496373,5,-9.74512,-45.2632,1440118800,-0.13327,-1.50801,0.0308552,1.3662,131,71,38,39
20701,0.875775,1,-9.74512,-45.2632,1440118800,-0.13457,-0.918381,-0.917901,0.0764631,131,71,38,39
20702,0.875775,2,-9.74512,-45.2632,1440118800,-0.147248,-1.89127,-0.536084,1.3662,131,71,38,39
20703,-0.496373,3,-9.74512,-45.2632,1440118800,-0.131645,-0.918381,-0.987322,-0.568405,131,71,38,39
20704,-0.0847284,4,-9.74512,-45.2632,1440118800,1.04962,-1.86178,-0.582365,1.3662,131,71,38,39
20705,-0.0847284,4,-10.1588,-45.2082,1440122400,1.02101,-1.89127,-0.593935,1.3662,130,71,38,39
20706,0.73856,0,-10.1588,-45.2082,1440122400,-0.135871,-1.6849,-0.975752,1.3662,130,71,38,39
20707,0.875775,1,-10.1588,-45.2082,1440122400,-0.135871,-0.918381,-0.941041,-0.568405,130,71,38,39
20708,0.875775,2,-10.1588,-45.2082,1440122400,-0.150173,-1.92075,-0.593935,1.3662,130,71,38,39
20709,-0.496373,3,-10.1588,-45.2082,1440122400,-0.128069,-1.15423,-1.06831,0.0764631,130,71,38,39
20710,0.875775,1,-10.5719,-45.1089,1440126000,-0.138146,-0.918381,-1.01046,-0.568405,130,71,38,39
20711,-0.496373,3,-10.5719,-45.1089,1440126000,-0.13067,-1.24268,-1.05674,2.01107,130,71,38,39
20712,-0.0847284,4,-10.5719,-45.1089,1440126000,1.06002,-1.89127,-0.570795,-0.568405,130,71,38,39
20713,0.73856,0,-10.5719,-45.1089,1440126000,-0.134895,-1.71438,-0.998892,1.3662,130,71,38,39
20714,0.875775,2,-10.5719,-45.1089,1440126000,-0.150173,-1.92075,-0.651786,0.0764631,130,71,38,39
20715,0.73856,0,-10.9879,-44.961,1440129600,-0.135546,-1.74386,-1.07988,0.0764631,129,71,38,39
20716,0.875775,1,-10.9879,-44.961,1440129600,-0.123843,-0.947863,-0.987322,0.721331,129,71,38,39
20717,0.875775,2,-10.9879,-44.961,1440129600,-0.150173,-1.97971,-0.651786,1.3662,129,71,38,39
20718,-0.496373,3,-10.9879,-44.961,1440129600,-0.131645,-1.24268,-1.13773,0.0764631,129,71,38,39
20719,-0.0847284,4,-10.9879,-44.961,1440129600,1.01288,-1.92075,-0.663357,1.3662,129,71,38,39
20720,-0.633588,5,-11.3802,-44.7757,1440133200,-0.138471,-1.56697,-0.28154,0.721331,128,72,38,39
20721,-0.0847284,4,-11.3802,-44.7757,1440133200,1.02751,-1.95023,-0.674927,-0.568405,128,72,38,39
20722,0.73856,0,-11.3802,-44.7757,1440133200,-0.135871,-1.74386,-1.11459,1.3662,128,72,38,39
20723,0.875775,1,-11.3802,-44.7757,1440133200,-0.136846,-0.947863,-1.04517,0.0764631,128,72,38,39
20724,0.875775,2,-11.3802,-44.7757,1440133200,-0.150173,-1.97971,-0.686497,0.0764631,128,72,38,39
20725,-0.496373,3,-11.3802,-44.7757,1440133200,-0.13392,-1.30164,-1.06831,0.0764631,128,72,38,39
20726,-0.0847284,4,-11.7719,-44.5443,1440136800,0.988831,-1.97971,-0.686497,0.721331,128,72,38,39
20727,0.73856,0,-11.7719,-44.5443,1440136800,-0.135546,-1.77334,-1.13773,0.0764631,128,72,38,39
20728,0.875775,1,-11.7719,-44.5443,1440136800,-0.138146,-0.947863,-1.06831,0.0764631,128,72,38,39
20729,0.875775,2,-11.7719,-44.5443,1440136800,-0.150173,-1.97971,-0.709637,1.3662,128,72,38,39
20730,-0.496373,3,-11.7719,-44.5443,1440136800,-0.13132,-1.39008,-1.13773,0.721331,128,72,38,39
20731,-0.0847284,4,-12.1594,-44.2777,1440140400,0.87571,-1.97971,-0.790629,1.3662,127,73,38,39
20732,0.73856,0,-12.1594,-44.2777,1440140400,-0.135546,-1.77334,-1.16088,1.3662,127,73,38,39
20733,0.875775,1,-12.1594,-44.2777,1440140400,-0.137496,-0.977344,-1.05674,0.0764631,127,73,38,39
20734,0.875775,2,-12.1594,-44.2777,1440140400,-0.150173,-1.97971,-0.698067,0.721331,127,73,38,39
20735,-0.496373,3,-12.1594,-44.2777,1440140400,-0.129694,-1.44905,-1.07988,1.3662,127,73,38,39
20736,-0.633588,5,-12.1594,-44.2777,1440140400,-0.138796,-1.59645,-0.327821,0.721331,127,73,38,39
20737,0.73856,0,-12.4941,-44.0242,1440144000,-0.0997891,-1.71438,-1.11459,0.721331,126,73,38,39
20738,0.875775,1,-12.4941,-44.0242,1440144000,-0.137496,-0.947863,-1.07988,-0.568405,126,73,38,39
20739,0.875775,2,-12.4941,-44.0242,1440144000,-0.150173,-1.95023,-0.640216,0.721331,126,73,38,39
20740,-0.633588,3,-12.4941,-44.0242,1440144000,-0.134245,-1.30164,-1.04517,0.721331,126,73,38,39
20741,-0.0847284,4,-12.4941,-44.0242,1440144000,0.890338,-1.92075,-0.790629,0.721331,126,73,38,39
20742,-0.633588,5,-12.4941,-44.0242,1440144000,-0.135871,-1.53749,-0.455093,0.721331,126,73,38,39
20743,0.73856,0,-12.7753,-43.7946,1440147600,-0.136521,-1.59645,-1.20716,1.3662,126,73,38,39
20744,0.875775,1,-12.7753,-43.7946,1440147600,-0.140746,-0.8889,-1.06831,-0.568405,126,73,38,39
20745,0.875775,2,-12.7753,-43.7946,1440147600,-0.150173,-1.92075,-0.744348,0.721331,126,73,38,39
20746,-0.633588,3,-12.7753,-43.7946,1440147600,-0.136846,-1.21319,-1.09145,0.721331,126,73,38,39
20747,-0.0847284,4,-12.7753,-43.7946,1440147600,1.2544,-1.80282,-0.767488,0.0764631,126,73,38,39
20748,-0.633588,5,-12.9606,-43.6372,1440151200,-0.138796,-1.39008,-0.385672,0.721331,126,74,38,39
20749,-0.0847284,4,-12.9606,-43.6372,1440151200,1.25278,-1.77334,-0.547655,0.721331,126,74,38,39
20750,0.875775,1,-12.9606,-43.6372,1440151200,-0.139446,-0.770974,-1.01046,-0.568405,126,74,38,39
20751,0.875775,2,-12.9606,-43.6372,1440151200,-0.150173,-1.80282,-0.536084,0.0764631,126,74,38,39
20752,-0.633588,3,-12.9606,-43.6372,1440151200,-0.133595,-1.21319,-1.06831,-0.568405,126,74,38,39
20753,-0.0847284,4,-13.0478,-43.5609,1440154800,1.14746,-1.74386,-0.790629,0.0764631,125,74,38,39
20754,-0.633588,5,-13.0478,-43.5609,1440154800,-0.139121,-1.33112,-0.30468,0.0764631,125,74,38,39
20755,0.73856,0,-13.0478,-43.5609,1440154800,-0.124494,-1.41956,-1.17245,0.721331,125,74,38,39
20756,0.875775,1,-13.0478,-43.5609,1440154800,-0.137821,-0.712012,-1.09145,0.0764631,125,74,38,39
20757,0.875775,2,-13.0478,-43.5609,1440154800,-0.148873,-1.74386,-0.732778,0.721331,125,74,38,39
20758,-0.633588,3,-13.0478,-43.5609,1440154800,-0.129369,-1.24268,-0.744348,-1.21327,125,74,38,39
20759,-0.0847284,4,-13.0934,-43.52,1440158400,1.03369,-1.6849,-0.686497,0.0764631,125,74,38,39
