,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,UMAP-0,UMAP-1
25,0.0,1433106000.0,-2.3002142051346524,4.481858307722134,2.2402808968346695,1.0492863702658162,-0.566924716679913,17.108438,11.187367
26,0.0,1433109600.0,-2.3002142051346524,4.100200760020035,2.1071180019802047,1.0492863702658162,-0.566924716679913,17.083149,10.835173
27,0.0,1433113200.0,-2.336639707535827,3.6213285539409887,1.849669738594906,0.4562697547024694,-0.566924716679913,17.169891,10.692993
28,0.0,1433116800.0,-2.3730652099370024,3.506111181049789,1.814159633300382,1.0492863702658162,-0.566924716679913,17.266104,10.662262
29,0.0,1433120400.0,-2.4094907123381777,2.6707852275885933,1.7786495280058578,1.0492863702658162,-0.566924716679913,17.45767,10.454451
30,0.0,1433124000.0,-2.4094907123381777,3.27207589236454,1.769772001682227,1.0492863702658162,-0.566924716679913,17.578644,10.290763
31,0.0,1433127600.0,-2.4823417171405286,4.179412703882735,2.0716078966856806,1.0492863702658162,-0.566924716679913,17.847298,10.063367
32,0.0,1433131200.0,-2.4823417171405286,3.476106656859373,1.8585472649185368,0.4562697547024694,-0.566924716679913,18.081528,9.827448
33,0.0,1433134800.0,-2.4823417171405286,3.249272453979824,2.2047707915401458,1.0492863702658162,-0.566924716679913,18.297161,9.792485
34,0.0,1433138400.0,-2.4823417171405286,3.4509028565394226,1.97395510712574,1.0492863702658162,-0.566924716679913,18.385775,9.691442
35,0.0,1433152800.0,-2.4094907123381777,1.8678641602530472,1.79640458065312,0.4562697547024694,-0.566924716679913,18.887638,9.557735
36,0.0,1433156400.0,-2.336639707535827,2.085096915391663,1.5833439488859757,-0.13674686086087734,-0.566924716679913,19.14914,9.565227
37,0.0,1433167200.0,-2.045235688326425,2.8652145443424923,1.6898742647695477,-0.13674686086087734,-0.566924716679913,19.532457,9.670803
38,0.0,1433170800.0,-2.00881018592525,2.8040053149940425,1.876302317565799,-0.13674686086087734,-0.566924716679913,19.634771,9.778682
39,0.0,1433178000.0,-1.9359591811228998,2.113901258614463,1.6277315805041308,-0.13674686086087734,-0.566924716679913,19.893959,10.047318
40,0.0,1433185200.0,-2.00881018592525,1.4009937638501664,1.4235484750606182,-0.13674686086087734,-0.566924716679913,20.043756,10.296863
41,0.0,1433188800.0,-2.0816611907276004,1.1945626374201008,1.166100211675319,-0.729763476424224,-0.566924716679913,20.262026,10.545102
42,0.0,1433192400.0,-2.118086693128776,1.2113651709667341,0.8642643166718653,-0.13674686086087734,-0.566924716679913,20.392067,10.78627
43,0.0,1433196000.0,-2.190937697931126,1.0973479790431515,0.8109991587300792,-0.13674686086087734,-0.566924716679913,20.29421,10.846409
44,0.0,1433203200.0,-2.2637887027334767,0.9233217387387356,0.9619171062318058,-0.13674686086087734,-0.566924716679913,20.17238,11.311292
45,0.0,1433210400.0,-2.3002142051346524,0.802103461009453,0.8376317377009722,-0.13674686086087734,-0.566924716679913,20.014088,11.624899
46,0.0,1433214000.0,-2.3002142051346524,0.7480953174667033,0.7133463691701382,-0.13674686086087734,-0.566924716679913,19.818954,11.816372
47,0.0,1433217600.0,-2.3002142051346524,0.7216913361791367,0.45589810578483925,-0.13674686086087734,-0.566924716679913,19.640995,11.906508
48,0.0,1433224800.0,-2.3002142051346524,0.6520808400573704,0.5002857374029941,-0.13674686086087734,-0.566924716679913,19.194408,11.955543
49,0.0,1433228400.0,-2.3002142051346524,0.766098031980953,0.4647756321084703,-0.13674686086087734,-0.566924716679913,19.185827,11.952526
50,0.0,1433232000.0,-2.2273632003323014,0.6232764968345705,0.2872251056358502,-0.13674686086087734,-0.566924716679913,18.931072,11.991803
51,0.0,1433235600.0,-2.154512195529951,0.5104594858786045,0.3049801582831122,-0.13674686086087734,-0.566924716679913,18.830078,11.941057
52,0.0,1433242800.0,-1.9359591811228998,0.36403740782937183,0.20732736872317112,-0.13674686086087734,-0.566924716679913,18.29679,11.904825
53,0.0,1433246400.0,-1.7174061667158478,0.342434150412272,0.04753189489781326,-0.13674686086087734,-0.566924716679913,18.053268,11.813735
54,0.0,1433250000.0,-1.3167256403029202,1.0889467122698349,0.24283747401769515,-0.13674686086087734,-0.566924716679913,17.868904,11.827233
55,0.0,1433253600.0,-1.171023630698219,0.9869313300224185,0.14518468445775431,-0.13674686086087734,-0.566924716679913,17.71279,11.906649
56,0.0,1433260800.0,-0.9160451138899925,0.6916868119887202,-0.09450852628028258,-0.13674686086087734,-0.566924716679913,17.30517,11.914187
57,0.0,1433268000.0,-0.8067686066864665,0.5728688961946707,-0.09450852628028258,1.0492863702658162,-0.566924716679913,16.865614,11.842815
58,0.0,1433275200.0,-0.36966257787236384,0.896917757451169,0.02977684225055125,-0.729763476424224,-0.566924716679913,16.489527,11.615739
59,0.0,1433278800.0,-0.8431941090876423,0.551265638777571,0.0031442632796582336,-0.13674686086087734,-0.566924716679913,16.219149,11.604861
60,0.0,1433282400.0,-1.0253216210935185,0.533262924263321,0.01202178960328924,-0.13674686086087734,-0.566924716679913,15.898418,11.547031
61,0.0,1433286000.0,-1.1345981282970439,0.522461295554771,-0.13889615789843762,-0.729763476424224,-0.566924716679913,16.100391,11.41321
62,0.0,1433289600.0,-1.3531511427040952,0.5464649149071041,-0.19216131584022364,-0.13674686086087734,-0.566924716679913,15.771469,11.46135
63,0.0,1433300400.0,-1.5717041571111472,0.462452247173938,-0.44073205290189155,-0.13674686086087734,-0.566924716679913,15.531868,11.504943
64,0.0,1433304000.0,-1.6081296595123225,0.4156451894368882,-0.5472623687854636,-0.729763476424224,-0.566924716679913,15.444891,11.544661
65,0.0,1433307600.0,-1.6445551619134975,0.3820401223436218,-0.5827724740799876,-0.729763476424224,-0.566924716679913,15.245856,11.741137
66,0.0,1433329200.0,-1.5352786547099715,0.19121134849257276,-0.45848710554915356,-0.729763476424224,-0.566924716679913,14.576672,12.227333
67,0.0,1433332800.0,-1.4260021475064462,0.1588064623669229,-0.5916500004036185,-0.729763476424224,-0.566924716679913,14.498036,12.269039
68,0.0,1433336400.0,-1.3531511427040952,0.14080374785267305,-0.5295073161382016,-1.3227800919875707,-0.566924716679913,14.368086,12.379204
69,0.0,1433340000.0,-1.2438746355005699,0.1456044717231397,-0.4052219476073675,-0.13674686086087734,-0.566924716679913,14.298688,12.444725
70,0.0,1433343600.0,-1.171023630698219,0.12040067140318982,-0.3785893686364745,-1.3227800919875707,-0.566924716679913,14.028249,12.64823
71,0.0,1433347200.0,-1.280300137901745,0.05319053721665678,0.03865436857418226,-1.3227800919875707,-0.566924716679913,13.721427,12.869452
72,0.0,1433350800.0,-0.9888961186923427,0.1095990426946399,-0.2631815264292717,-1.3227800919875707,-0.566924716679913,13.565621,13.0107765
73,0.0,1433354400.0,-0.9524706162911677,0.12880193817650637,-0.058998420985758804,-1.3227800919875707,-0.566924716679913,13.393543,13.09599
74,0.0,1433358000.0,-1.0253216210935185,0.09999759495370661,-0.023488315691234784,-0.729763476424224,-0.566924716679913,13.168302,13.30384
75,0.0,1433361600.0,-1.2074491330993948,0.08199488043945666,0.04753189489781326,-0.729763476424224,-0.566924716679913,12.869249,13.461129
76,0.0,1433365200.0,-1.280300137901745,0.07359361366613999,-0.005733263043972772,-0.729763476424224,-0.566924716679913,12.563737,13.419838
77,0.0,1433368800.0,-1.3167256403029202,0.09399669011562321,0.1185521054868613,-0.729763476424224,-0.566924716679913,12.278526,13.39755
78,0.0,1433372400.0,-1.389576645105271,0.10839886172702315,-0.058998420985758804,-0.729763476424224,-0.566924716679913,12.127722,13.180562
79,0.0,1433376000.0,-1.4624276499076212,0.10239795688893988,-0.22767142113474767,-0.729763476424224,-0.566924716679913,12.00886,12.962031
80,0.0,1433379600.0,-1.4624276499076212,0.2092140630068226,-0.3785893686364745,-0.729763476424224,-0.566924716679913,11.9753685,12.828186
81,0.0,1433383200.0,-1.4624276499076212,0.18040971978402284,-0.46736463187278454,-1.3227800919875707,-0.566924716679913,12.027823,12.684003
82,0.0,1433386800.0,-1.4988531523087965,0.17800935784878946,-0.6804252636399286,1.0492863702658162,-0.566924716679913,11.768033,12.3999815
83,0.0,1433390400.0,-1.5717041571111472,0.1228010333384231,-0.7248128952580835,0.4562697547024694,-0.566924716679913,11.604577,12.156374
84,0.0,1433394000.0,-1.6809806643146725,0.11199940462987316,-0.8313432111416555,0.4562697547024694,-0.566924716679913,11.446497,11.872602
85,0.0,1433397600.0,-1.7902571715181985,0.08439524237468993,-0.9112409480543344,0.4562697547024694,-0.566924716679913,11.269438,11.806788
86,0.0,1433401200.0,-2.00881018592525,-0.017620139872726176,-0.9112409480543344,-0.13674686086087734,-0.566924716679913,11.480297,11.5390835
87,0.0,1433404800.0,-2.190937697931126,-0.15804131308387545,-0.9201184743779655,-1.3227800919875707,-0.566924716679913,11.645361,11.201739
88,0.0,1433408400.0,-2.190937697931126,-0.26125687629890826,-0.9822611586433825,-0.13674686086087734,-0.566924716679913,11.79117,10.984515
89,0.0,1433412000.0,-2.0816611907276004,-0.2600566953312916,-0.9733836323197516,1.642302985829163,-0.566924716679913,11.949209,10.77755
90,0.0,1433415600.0,-2.00881018592525,-0.28165995274839145,-0.8668533164361795,-0.13674686086087734,-0.566924716679913,12.140932,10.54278
91,0.0,1433419200.0,-2.00881018592525,-0.23245253307610841,-0.8579757901125484,1.642302985829163,-0.566924716679913,12.391559,10.233688
92,0.0,1433422800.0,-1.9723846835240748,-0.23725325694657506,-0.9378735270252275,-0.729763476424224,-0.566924716679913,12.481267,10.003883
93,0.0,1433426400.0,-1.7538316691170235,-0.21564999952947514,-0.9201184743779655,-0.13674686086087734,-0.566924716679913,12.675252,9.683666
94,0.0,1433430000.0,-1.8266826739193738,-0.22165090436755844,-0.5561398951090947,-1.3227800919875707,-0.566924716679913,12.881878,9.317503
95,0.0,1433433600.0,-1.7902571715181985,-0.22165090436755844,-0.5561398951090947,-0.13674686086087734,-0.566924716679913,12.9651,9.137567
96,0.0,1433437200.0,-1.7538316691170235,-0.20124782791807522,-0.8047106321707626,-0.13674686086087734,-0.566924716679913,13.091657,8.905565
97,0.0,1433440800.0,-1.5717041571111472,-0.21324963759424181,-0.6449151583454046,2.2353196013925096,-0.566924716679913,13.223282,8.675844
98,0.0,1433444400.0,-1.6081296595123225,-0.26725778113699156,-0.5827724740799876,-1.3227800919875707,-0.566924716679913,13.375583,8.436124
99,0.0,1433448000.0,-1.6445551619134975,-0.25405579049320826,-0.8135881584943936,1.0492863702658162,-0.566924716679913,13.5674095,8.208076
100,0.0,1433451600.0,-1.7902571715181985,-0.2504552475903583,-0.7159353689344525,1.0492863702658162,-0.566924716679913,13.642977,7.978609
101,0.0,1433455200.0,-1.8266826739193738,-0.26485741920175826,-0.8047106321707626,-0.729763476424224,-0.566924716679913,13.994129,7.873429
102,0.0,1433462400.0,-1.7174061667158478,-0.18564547533905865,-0.7869555795235005,-0.729763476424224,-0.566924716679913,14.415176,7.682827
103,0.0,1433466000.0,-1.9359591811228998,-0.22525144727040844,-0.9556285796724895,1.642302985829163,-0.566924716679913,14.583326,7.5837827
104,0.0,1433469600.0,-2.00881018592525,-0.20604855178854184,-0.5561398951090947,1.0492863702658162,-0.566924716679913,14.836325,7.405203
105,0.0,1433473200.0,-2.00881018592525,-0.18564547533905865,-0.22767142113474767,-1.3227800919875707,-0.566924716679913,14.862418,7.4674983
106,0.0,1433476800.0,-2.045235688326425,-0.2204507233999418,-0.13001863157480661,-1.3227800919875707,-0.7522225243238183,15.00877,7.3228817
107,0.0,1433480400.0,-2.0816611907276004,-0.24325416178465833,0.27834757931221915,-0.729763476424224,-0.7522225243238183,15.112318,7.32721
108,0.0,1433498400.0,-2.00881018592525,-0.11123425534682573,1.032937316820854,-0.729763476424224,-0.7522225243238183,15.880534,6.779228
109,0.0,1433502000.0,-1.9723846835240748,-0.09683208373542579,0.9619171062318058,-0.13674686086087734,-0.7522225243238183,16.072996,6.6283937
110,0.0,1433505600.0,-1.9723846835240748,-0.09803226470304242,1.08620247476264,-0.729763476424224,-0.7522225243238183,16.083063,6.4235406
111,0.0,1433509200.0,-1.9723846835240748,-0.09923244567065906,1.3969158960897252,-0.13674686086087734,-0.7522225243238183,15.909619,6.2614202
112,0.0,1433516400.0,-1.9723846835240748,-0.01281941600225953,2.1159955283038356,-0.13674686086087734,-0.7522225243238183,15.807456,6.174417
113,0.0,1433520000.0,-2.00881018592525,-0.09683208373542579,2.3113011074237177,-0.13674686086087734,-0.7522225243238183,15.752799,5.9526286
114,0.0,1433523600.0,-2.0816611907276004,-0.05242538793360933,2.5598718444853854,-0.13674686086087734,-0.7522225243238183,15.637905,5.8466787
115,0.0,1433530800.0,-2.00881018592525,0.33763342654180534,2.5332392655144926,0.4562697547024694,-0.7522225243238183,15.463427,5.54819
116,0.0,1433538000.0,-2.0816611907276004,0.558466724583271,2.6131370024271714,1.0492863702658162,-0.7522225243238183,15.313466,5.2862225
117,0.0,1433541600.0,-2.0816611907276004,0.6388788494135872,2.8350751605179467,0.4562697547024694,-0.9375203319677203,15.145927,5.1572113
118,0.0,1433548800.0,-2.0816611907276004,0.6232764968345705,2.4355864759545516,0.4562697547024694,-0.7522225243238183,14.952617,4.943525
119,0.0,1433552400.0,-2.0816611907276004,0.7372936887581534,2.4267089496309207,1.0492863702658162,-0.7522225243238183,14.723509,4.7191086
120,0.0,1433556000.0,-2.045235688326425,0.766098031980953,2.497729160219969,1.0492863702658162,-0.7522225243238183,14.522171,4.519035
121,0.0,1433559600.0,-2.118086693128776,0.6268770397374204,2.0272202650675255,1.0492863702658162,-0.7522225243238183,14.222406,4.2528214
122,0.0,1433563200.0,-2.118086693128776,0.8393090710055695,1.7786495280058578,1.0492863702658162,-0.7522225243238183,14.014054,4.0483637
123,0.0,1433566800.0,-2.118086693128776,0.6052737823203206,1.902934896536692,1.0492863702658162,-0.7522225243238183,13.82707,3.8595655
124,0.0,1433570400.0,-2.154512195529951,0.6556813829602203,1.6188540541804997,1.0492863702658162,-0.7522225243238183,13.659953,3.581154
125,0.0,1433574000.0,-2.154512195529951,0.6172755919964873,1.228242895940736,1.0492863702658162,-0.7522225243238183,13.414732,3.2603827
126,0.0,1433577600.0,-2.0816611907276004,0.593271972644154,1.5389563172678207,0.4562697547024694,-0.7522225243238183,13.186705,2.9068217
127,0.0,1433581200.0,-2.00881018592525,0.558466724583271,1.201610316969843,0.4562697547024694,-0.7522225243238183,13.047282,2.5804846
128,0.0,1433584800.0,-1.9359591811228998,0.5992728774822373,1.192732790646212,0.4562697547024694,-0.7522225243238183,12.826852,2.4198265
129,0.0,1433588400.0,-1.8266826739193738,0.5164603907166877,0.9441620535845439,-0.13674686086087734,-0.7522225243238183,12.624947,2.0654423
130,0.0,1433595600.0,-1.6081296595123225,0.5116596668462211,1.192732790646212,0.4562697547024694,-0.7522225243238183,12.104533,1.4577591
131,0.0,1433599200.0,-1.5352786547099715,0.4216460942749716,1.032937316820854,0.4562697547024694,-0.7522225243238183,12.022442,1.3707694
132,0.0,1433602800.0,-1.4988531523087965,0.4156451894368882,1.068447422115378,-0.13674686086087734,-0.7522225243238183,11.865297,1.1902118
133,0.0,1433606400.0,-1.4624276499076212,0.3400337884770387,0.9619171062318058,-0.13674686086087734,-0.7522225243238183,11.597826,0.96532583
134,0.0,1433610000.0,-1.4260021475064462,0.36643776976460507,0.9796721588790679,0.4562697547024694,-0.7522225243238183,11.374214,0.7382092
135,0.0,1433613600.0,-1.4260021475064462,0.37003831266745524,0.6600812112283522,-0.13674686086087734,-0.7522225243238183,11.302918,0.6682958
136,0.0,1433617200.0,-1.4260021475064462,0.4012430178254884,0.4647756321084703,-0.13674686086087734,-0.7522225243238183,11.071098,0.4379428
137,0.0,1433620800.0,-1.4624276499076212,0.3688381316998386,0.41151047416668424,-0.13674686086087734,-0.7522225243238183,10.938391,0.28848228
138,0.0,1433624400.0,-1.4988531523087965,0.3400337884770387,0.3760003688721602,-0.13674686086087734,-0.7522225243238183,10.76978,0.10711816
139,0.0,1433628000.0,-1.4988531523087965,0.3748390365379218,0.15406221078138532,-0.13674686086087734,-0.7522225243238183,10.690933,-0.02953957
140,0.0,1433635200.0,-1.4988531523087965,0.22121587268298928,0.07416447386870628,-0.13674686086087734,-0.7522225243238183,10.448637,-0.37204218
141,0.0,1433642400.0,-1.4624276499076212,0.34723487428273864,0.1096745791632303,-0.13674686086087734,-0.7522225243238183,10.201008,-0.7744925
142,0.0,1433646000.0,-1.5352786547099715,0.35803650299128864,0.05640942122144427,-0.729763476424224,-0.7522225243238183,9.958978,-0.9718863
143,0.0,1433649600.0,-1.5352786547099715,0.2968272736428389,-0.07675347363302082,-0.13674686086087734,-0.7522225243238183,10.0721,-1.0824599
144,0.0,1433653200.0,-1.5717041571111472,0.24041876816485588,-0.13889615789843762,-0.13674686086087734,-0.7522225243238183,10.073766,-1.2598641
145,0.0,1433660400.0,-1.6445551619134975,0.1264015762412731,-0.4052219476073675,-0.13674686086087734,-0.7522225243238183,10.068512,-1.6142784
146,0.0,1433667600.0,-1.6445551619134975,0.019585470123390358,-0.46736463187278454,-0.13674686086087734,-0.7522225243238183,10.006779,-1.6936346
147,0.0,1433671200.0,-1.6445551619134975,0.012384384317690336,-0.6537926846690355,-0.13674686086087734,-0.7522225243238183,10.068936,-2.0497577
148,0.0,1433674800.0,-1.5717041571111472,-0.03682303535459276,-0.7425679479053455,-0.13674686086087734,-0.9375203319677203,10.040527,-2.1033802
149,0.0,1433682000.0,-1.4988531523087965,-0.113634617282059,-0.7514454742289765,-0.729763476424224,-0.7522225243238183,9.911437,-2.4870024
150,0.0,1433685600.0,-1.4260021475064462,-0.13163733179630888,-0.7159353689344525,0.4562697547024694,-0.7522225243238183,9.952086,-2.6413548
151,0.0,1433689200.0,-1.3531511427040952,-0.17604402759812535,-0.7958331058471315,-0.13674686086087734,-0.7522225243238183,9.780127,-2.7565453
152,0.0,1433692800.0,-1.1345981282970439,-0.180844751468592,-0.7869555795235005,-0.729763476424224,-0.7522225243238183,9.57033,-2.861939
153,0.0,1433696400.0,-1.0617471234946936,-0.20124782791807522,-0.6804252636399286,2.828336216955856,-0.7522225243238183,9.336447,-3.1383576
154,0.0,1433700000.0,-1.3167256403029202,-0.20484837082092522,-0.7248128952580835,2.2353196013925096,-0.7522225243238183,9.230297,-3.013578
155,0.0,1433703600.0,-1.4260021475064462,-0.19404674211237524,-0.6715477373162976,1.642302985829163,-0.7522225243238183,8.876352,-2.9724941
156,0.0,1433710800.0,-1.4624276499076212,-0.22285108533517511,-0.5295073161382016,-0.729763476424224,-0.7522225243238183,8.774496,-2.8156018
157,0.0,1433714400.0,-1.4624276499076212,-0.23605307597895836,-0.6271601056981425,-0.729763476424224,-0.7522225243238183,8.46648,-2.7166939
158,0.0,1433721600.0,-1.4624276499076212,-0.25165542855797496,-0.7869555795235005,-0.13674686086087734,-0.7522225243238183,8.41184,-2.3319507
159,0.0,1433725200.0,-1.4988531523087965,-0.24325416178465833,-0.7869555795235005,-0.13674686086087734,-0.7522225243238183,8.142723,-2.0683718
160,0.0,1433728800.0,-1.4260021475064462,-0.22645162823802506,-0.8934858954070725,1.642302985829163,-0.7522225243238183,8.061774,-1.7914318
161,0.0,1433732400.0,-1.4624276499076212,-0.23365271404372503,-0.9023634217307035,1.0492863702658162,-0.7522225243238183,8.12808,-1.5330795
162,0.0,1433736000.0,-1.4624276499076212,-0.24325416178465833,-0.9201184743779655,0.4562697547024694,-0.7522225243238183,8.186221,-1.2608305
163,0.0,1433739600.0,-1.4624276499076212,-0.25765633339605826,-0.9201184743779655,0.4562697547024694,-0.7522225243238183,8.137986,-1.0096314
164,0.0,1433743200.0,-1.4624276499076212,-0.25525597146082496,-0.9556285796724895,2.2353196013925096,-0.7522225243238183,8.142115,-0.72733134
165,0.0,1433746800.0,-1.4260021475064462,-0.26725778113699156,-0.7958331058471315,-0.13674686086087734,-0.7522225243238183,8.107501,-0.4307199
166,0.0,1433750400.0,-1.3531511427040952,-0.27565904791030815,-0.8846083690834414,-0.13674686086087734,-0.7522225243238183,8.114956,-0.23000096
167,0.0,1433754000.0,-1.280300137901745,-0.27325868597507486,-0.9201184743779655,0.4562697547024694,-0.7522225243238183,7.900587,-0.034638207
168,0.0,1433757600.0,-1.171023630698219,-0.2780594098455415,-0.9289960007015965,1.0492863702658162,-0.7522225243238183,8.1567135,0.22859652
169,0.0,1433761200.0,-1.0617471234946936,-0.2600566953312916,-0.8934858954070725,-0.729763476424224,-0.7522225243238183,8.03872,0.35663083
170,0.0,1433764800.0,-0.9524706162911677,-0.29726230532740805,-0.9201184743779655,-0.729763476424224,-0.7522225243238183,7.8311563,0.3770527
171,0.0,1433772000.0,-0.8067686066864665,-0.30086284823025805,-0.8135881584943936,-0.13674686086087734,-0.7522225243238183,7.514107,0.6086149
172,0.0,1433779200.0,-0.5882155922794158,-0.29366176242455805,-0.8757308427598105,-0.13674686086087734,-0.7522225243238183,7.271462,0.6549742
173,0.0,1433782800.0,-0.9524706162911677,-0.28406031468362475,0.07416447386870628,-0.729763476424224,-0.7522225243238183,6.977531,0.8495137
174,0.0,1433786400.0,-1.0981726258958688,-0.30086284823025805,0.22508242137043313,-0.729763476424224,-0.7522225243238183,6.89492,0.96081233
175,0.0,1433790000.0,-1.0981726258958688,-0.29246158145694146,-0.1566512105456996,-0.729763476424224,-0.7522225243238183,7.0084476,1.1913385
176,0.0,1433793600.0,-1.171023630698219,-0.3056635721007247,-0.1477736842220686,-0.729763476424224,-0.7522225243238183,6.8988266,1.4111761
177,0.0,1433797200.0,-1.2074491330993948,-0.29126140048932475,0.1096745791632303,-0.729763476424224,-0.7522225243238183,6.9728017,1.6833613
178,0.0,1433800800.0,-1.280300137901745,-0.3272668295178246,-0.1211411052511756,-0.13674686086087734,-0.7522225243238183,6.966305,1.8802524
179,0.0,1433804400.0,-1.280300137901745,-0.32846701048544125,-0.36083431598921273,-0.729763476424224,-0.7522225243238183,7.084858,2.2216392
180,0.0,1433808000.0,-1.3167256403029202,-0.3176653817768913,-0.5472623687854636,-0.729763476424224,-0.9375203319677203,7.155236,2.4548256
181,0.0,1433811600.0,-1.3167256403029202,-0.3332677343559079,-0.48511968452004656,-0.729763476424224,-0.9375203319677203,7.200071,2.7607398
182,0.0,1433815200.0,-1.171023630698219,-0.14964004631055883,-0.5383848424618326,1.0492863702658162,-0.9375203319677203,7.165462,3.1522794
183,0.0,1433818800.0,-1.2438746355005699,-0.2864606766188581,-0.5916500004036185,-0.13674686086087734,-0.9375203319677203,7.2799597,3.4262784
184,0.0,1433822400.0,-1.280300137901745,-0.28526049565124145,-0.5561398951090947,-0.13674686086087734,-0.9375203319677203,7.2790513,3.751542
185,0.0,1433826000.0,-1.3167256403029202,-0.30686375306834135,-0.5295073161382016,-0.729763476424224,-0.9375203319677203,7.4156294,4.0431542
186,0.0,1433829600.0,-1.3531511427040952,-0.3260666485502079,-0.6537926846690355,-0.729763476424224,-0.9375203319677203,7.268318,4.1520743
187,0.0,1433833200.0,-1.3531511427040952,-0.34646972499969114,-0.42297700025462953,-1.3227800919875707,-0.9375203319677203,7.0643444,4.2751904
188,0.0,1433836800.0,-1.3531511427040952,-0.35247062983777444,-0.7159353689344525,-0.13674686086087734,-0.9375203319677203,6.9024625,4.444284
189,0.0,1433840400.0,-1.280300137901745,-0.35847153467585774,-0.7603230005526075,-0.13674686086087734,-0.9375203319677203,6.762249,4.543354
190,0.0,1433847600.0,-1.0617471234946936,-0.35847153467585774,-0.6537926846690355,-0.729763476424224,-0.9375203319677203,6.504155,4.730469
191,0.0,1433851200.0,-0.8431941090876423,-0.3692731633844077,-0.7692005268762385,-0.13674686086087734,-0.9375203319677203,6.374919,4.7870564
192,0.0,1433854800.0,-0.7339176018841163,-0.35967171564347444,-0.7692005268762385,-0.13674686086087734,-0.9375203319677203,6.1191955,5.009661
193,0.0,1433858400.0,-0.6974920994829406,-0.35847153467585774,-0.7159353689344525,1.0492863702658162,-0.9375203319677203,5.8977704,5.1017275
194,0.0,1433862000.0,-0.333237075471188,-0.2780594098455415,-0.7603230005526075,-0.13674686086087734,-0.9375203319677203,5.595079,5.262136
