WSPD,GST,ATMP,Date,Original_Data,UMAP-0,UMAP-1
-0.55607166,-0.492241285,-0.458359394,1553623200,3/26/2019 18:00,-3.152781,8.277773
-0.881567367,-0.794800662,-0.375042882,1553626800,3/26/2019 19:00,-3.2578764,8.237119
-0.881567367,-0.794800662,-0.281311806,1553630400,3/26/2019 20:00,-3.2589166,8.264538
-1.076864791,-1.097360039,-0.208409857,1553634000,3/26/2019 21:00,-3.4174805,8.517608
-0.718819514,-0.794800662,-0.187580729,1553637600,3/26/2019 22:00,-3.556929,8.5997095
-1.076864791,-1.097360039,-0.156337037,1553641200,3/26/2019 23:00,-3.7448587,8.573231
-0.881567367,-1.097360039,-0.166751601,1553644800,3/27/2019 0:00,-3.8077114,8.5969715
0.290217177,0.143133408,-0.250068114,1553648400,3/27/2019 1:00,-3.9328108,8.579372
0.290217177,0.445692785,-0.281311806,1553652000,3/27/2019 2:00,-3.9394727,8.437097
1.462001722,1.686186232,-0.39587201,1553655600,3/27/2019 3:00,-3.9798243,8.349715
1.462001722,1.534906543,-0.44794483,1553659200,3/27/2019 4:00,-4.0029955,8.204168
1.462001722,1.383626854,-0.541675906,1553662800,3/27/2019 5:00,-4.208091,8.118556
1.787497429,1.686186232,-0.60416329,1553666400,3/27/2019 6:00,-4.11192,7.972873
1.462001722,1.534906543,-0.65623611,1553670000,3/27/2019 7:00,-4.0992727,7.7247567
1.103956445,1.232347166,-0.708308931,1553673600,3/27/2019 8:00,-3.9861436,7.6026244
1.299253869,1.081067477,-0.770796315,1553677200,3/27/2019 9:00,-3.9125004,7.468091
0.941208591,0.929787789,-0.833283699,1553680800,3/27/2019 10:00,-3.9448512,7.298513
1.103956445,1.081067477,-0.864527391,1553684400,3/27/2019 11:00,-3.7824407,7.2517734
0.778460738,0.7785081,-0.874941955,1553688000,3/27/2019 12:00,-3.6217911,7.144446
0.941208591,1.081067477,-0.906185647,1553691600,3/27/2019 13:00,-3.5071132,7.0423083
0.290217177,0.445692785,-0.874941955,1553695200,3/27/2019 14:00,-3.327607,7.050926
0.452965031,0.294413096,-0.802040007,1553698800,3/27/2019 15:00,-3.2456634,7.000073
-0.230575953,-0.340961596,-0.697894366,1553702400,3/27/2019 16:00,-3.0369904,6.8075504
-0.393323807,-0.643520973,-0.677065238,1553706000,3/27/2019 17:00,-3.0847921,6.7878046
-0.230575953,-0.492241285,-0.65623611,1553709600,3/27/2019 18:00,-3.0243137,6.6185193
-0.230575953,-0.492241285,-0.593748726,1553713200,3/27/2019 19:00,-2.9285908,6.462272
-0.55607166,-0.794800662,-0.541675906,1553716800,3/27/2019 20:00,-2.9302566,6.2702565
-0.718819514,-0.946080351,-0.50001765,1553720400,3/27/2019 21:00,-2.858432,6.0243406
-1.402360498,-1.430175354,-0.333384626,1553724000,3/27/2019 22:00,-2.7577496,6.0269294
-1.565108351,-1.581455043,-0.23965355,1553727600,3/27/2019 23:00,-2.609961,5.9425397
-1.402360498,-1.248639728,-0.270897242,1553731200,3/28/2019 0:00,-2.568049,5.715277
-1.402360498,-1.430175354,-0.44794483,1553734800,3/28/2019 1:00,-2.4936895,5.5693603
-1.076864791,-0.946080351,-0.458359394,1553738400,3/28/2019 2:00,-2.6753764,5.56315
-1.565108351,-1.581455043,-0.44794483,1553742000,3/28/2019 3:00,-2.5550144,5.446581
-1.565108351,-1.581455043,-0.458359394,1553745600,3/28/2019 4:00,-2.4745984,5.2748394
-0.881567367,-0.946080351,-0.458359394,1553749200,3/28/2019 5:00,-2.4954567,5.084505
-1.076864791,-1.097360039,-0.44794483,1553752800,3/28/2019 6:00,-2.3432674,5.148463
-0.881567367,-0.946080351,-0.489603086,1553756400,3/28/2019 7:00,-2.1231956,5.1408076
0.094919753,-0.15942597,-0.510432214,1553760000,3/28/2019 8:00,-1.9214896,5.023108
-0.0678281,-0.340961596,-0.541675906,1553763600,3/28/2019 9:00,-1.7696345,5.107857
0.094919753,-0.15942597,-0.427115702,1553767200,3/28/2019 10:00,-1.5004435,5.057015
-0.230575953,-0.492241285,-0.437530266,1553770800,3/28/2019 11:00,-1.135097,5.0817294
-0.718819514,-0.946080351,-0.489603086,1553774400,3/28/2019 12:00,-0.83309656,5.0598736
-0.718819514,-0.946080351,-0.437530266,1553778000,3/28/2019 13:00,-0.598668,4.9755344
-0.393323807,-0.643520973,-0.458359394,1553781600,3/28/2019 14:00,-0.42134044,5.103564
0.290217177,0.143133408,-0.541675906,1553788800,3/28/2019 16:00,-0.11467653,5.01851
0.452965031,0.294413096,-0.520846778,1553792400,3/28/2019 17:00,0.0398522,4.856413
0.290217177,0.143133408,-0.458359394,1553796000,3/28/2019 18:00,0.27127546,4.9471407
0.094919753,-0.008146281,-0.39587201,1553799600,3/28/2019 19:00,0.52673644,4.848783
0.778460738,0.7785081,-0.364628318,1553803200,3/28/2019 20:00,0.86395913,4.719226
0.778460738,0.7785081,-0.333384626,1553806800,3/28/2019 21:00,1.1220918,4.7473216
0.615712884,0.445692785,-0.333384626,1553810400,3/28/2019 22:00,1.4580473,4.6371546
0.452965031,0.294413096,-0.333384626,1553814000,3/28/2019 23:00,1.687987,4.815374
0.452965031,0.445692785,-0.34379919,1553817600,3/29/2019 0:00,1.9464242,4.808661
0.778460738,0.596972474,-0.354213754,1553821200,3/29/2019 1:00,2.0534816,4.92335
0.778460738,0.7785081,-0.364628318,1553824800,3/29/2019 2:00,2.2384582,4.920992
0.778460738,0.596972474,-0.375042882,1553828400,3/29/2019 3:00,2.3788633,5.1171856
0.778460738,0.7785081,-0.375042882,1553832000,3/29/2019 4:00,2.6214607,5.154464
0.615712884,0.445692785,-0.385457446,1553835600,3/29/2019 5:00,2.6928382,5.400587
0.778460738,0.445692785,-0.39587201,1553839200,3/29/2019 6:00,2.9569402,5.3307104
0.941208591,0.7785081,-0.406286574,1553842800,3/29/2019 7:00,3.1741378,5.308775
0.452965031,0.294413096,-0.427115702,1553846400,3/29/2019 8:00,3.404327,5.3615675
0.452965031,0.294413096,-0.427115702,1553850000,3/29/2019 9:00,3.6333768,5.2478566
0.290217177,-0.008146281,-0.437530266,1553853600,3/29/2019 10:00,3.8679233,5.183518
0.290217177,-0.008146281,-0.468773958,1553857200,3/29/2019 11:00,4.0917435,5.1203327
0.094919753,-0.15942597,-0.479188522,1553860800,3/29/2019 12:00,4.3304653,5.328665
0.452965031,0.143133408,-0.44794483,1553864400,3/29/2019 13:00,4.515421,5.1768365
0.290217177,0.143133408,-0.437530266,1553868000,3/29/2019 14:00,4.642694,5.3230333
0.452965031,0.294413096,-0.416701138,1553871600,3/29/2019 15:00,4.752808,5.322625
0.452965031,0.143133408,-0.39587201,1553875200,3/29/2019 16:00,4.9481945,5.439353
0.615712884,0.445692785,-0.385457446,1553878800,3/29/2019 17:00,4.97072,5.6451735
0.452965031,0.294413096,-0.354213754,1553882400,3/29/2019 18:00,5.1835423,5.854087
0.452965031,0.143133408,-0.312555498,1553886000,3/29/2019 19:00,5.270199,6.0220437
-0.393323807,-0.643520973,-0.281311806,1553889600,3/29/2019 20:00,5.305889,6.3435726
1.299253869,1.383626854,-0.260482678,1553893200,3/29/2019 21:00,5.309605,6.378066
0.615712884,0.445692785,-0.260482678,1553896800,3/29/2019 22:00,5.280156,6.6549406
0.778460738,0.596972474,-0.270897242,1553900400,3/29/2019 23:00,5.2156925,6.9566293
0.452965031,0.143133408,-0.29172637,1553904000,3/30/2019 0:00,5.326109,7.1618905
0.290217177,0.143133408,-0.302140934,1553907600,3/30/2019 1:00,5.267951,7.4667115
0.290217177,0.143133408,-0.312555498,1553911200,3/30/2019 2:00,5.236113,7.5553994
0.452965031,0.143133408,-0.312555498,1553914800,3/30/2019 3:00,5.2269835,7.409678
0.615712884,0.445692785,-0.322970062,1553918400,3/30/2019 4:00,5.3501167,7.354907
0.615712884,0.294413096,-0.312555498,1553922000,3/30/2019 5:00,5.2384014,7.4932604
-0.0678281,-0.340961596,-0.322970062,1553925600,3/30/2019 6:00,5.166069,7.6038666
0.290217177,-0.15942597,-0.312555498,1553929200,3/30/2019 7:00,5.0061874,7.7758946
0.094919753,-0.15942597,-0.302140934,1553932800,3/30/2019 8:00,4.781312,7.7634435
-0.0678281,-0.340961596,-0.333384626,1553936400,3/30/2019 9:00,4.9073553,7.765187
0.094919753,-0.15942597,-0.333384626,1553940000,3/30/2019 10:00,4.7292438,7.7985945
0.290217177,-0.008146281,-0.302140934,1553943600,3/30/2019 11:00,4.485893,7.6217346
-0.0678281,-0.492241285,-0.34379919,1553947200,3/30/2019 12:00,4.7405896,7.5701537
0.094919753,-0.340961596,-0.322970062,1553950800,3/30/2019 13:00,4.6410055,7.352021
-0.0678281,-0.15942597,-0.229238985,1553954400,3/30/2019 14:00,4.461547,7.233487
0.094919753,-0.15942597,-0.208409857,1553958000,3/30/2019 15:00,4.423665,6.967901
0.094919753,-0.340961596,-0.23965355,1553961600,3/30/2019 16:00,4.407951,6.854421
-0.230575953,-0.643520973,-0.208409857,1553965200,3/30/2019 17:00,4.2217364,6.5333805
-0.393323807,-0.643520973,-0.166751601,1553968800,3/30/2019 18:00,4.204867,6.597362
-0.393323807,-0.643520973,-0.104264217,1553972400,3/30/2019 19:00,4.088779,6.4380574
0.094919753,-0.15942597,-0.031362269,1553976000,3/30/2019 20:00,4.021825,6.2784543
-0.393323807,-0.340961596,0.010295987,1553979600,3/30/2019 21:00,3.9892466,6.1184306
0.094919753,-0.008146281,-0.020947705,1553983200,3/30/2019 22:00,3.796039,5.9358172
-0.230575953,-0.340961596,-0.052191397,1553986800,3/30/2019 23:00,3.858649,5.836961
-0.55607166,-0.643520973,-0.062605961,1553990400,3/31/2019 0:00,3.6550863,5.7573624
-0.881567367,-0.946080351,-0.093849653,1553994000,3/31/2019 1:00,3.7089713,5.4948
-1.239612645,-1.248639728,-0.093849653,1553997600,3/31/2019 2:00,3.6041257,5.278032
-1.239612645,-1.248639728,-0.114678781,1554001200,3/31/2019 3:00,3.5659082,5.010994
-1.239612645,-1.248639728,-0.104264217,1554004800,3/31/2019 4:00,3.441836,4.792155
-0.55607166,-0.15942597,-0.562505034,1554008400,3/31/2019 5:00,3.325,4.5025783
-0.393323807,-0.008146281,-0.708308931,1554012000,3/31/2019 6:00,3.105146,4.609586
-0.0678281,1.232347166,-0.718723495,1554015600,3/31/2019 7:00,3.075538,4.6443243
-0.393323807,-0.008146281,-0.770796315,1554019200,3/31/2019 8:00,2.8891845,4.620046
1.103956445,2.019001547,-0.854112827,1554022800,3/31/2019 9:00,2.7562168,4.54078
0.290217177,1.081067477,-0.927014775,1554026400,3/31/2019 10:00,2.7676525,4.2889156
1.624749575,2.321560924,-1.020745851,1554030000,3/31/2019 11:00,2.8362865,4.1294656
1.950245282,2.321560924,-1.176964312,1554033600,3/31/2019 12:00,2.5890975,3.8704908
2.275740989,2.77539999,-1.260280824,1554037200,3/31/2019 13:00,2.441796,3.82744
1.299253869,1.867721858,-1.270695388,1554040800,3/31/2019 14:00,2.3232048,3.6892653
2.275740989,2.624120301,-1.260280824,1554044400,3/31/2019 15:00,2.321317,3.5176272
1.787497429,2.170281235,-1.229037132,1554048000,3/31/2019 16:00,2.4350314,3.3507936
1.103956445,1.383626854,-1.218622568,1554051600,3/31/2019 17:00,2.4062552,3.1489336
1.103956445,1.383626854,-1.166549747,1554055200,3/31/2019 18:00,2.3809443,2.8897223
0.778460738,1.081067477,-1.124891491,1554058800,3/31/2019 19:00,2.2420342,2.879871
0.452965031,1.081067477,-1.124891491,1554062400,3/31/2019 20:00,2.180143,2.5112746
0.615712884,0.929787789,-1.104062363,1554066000,3/31/2019 21:00,2.3421724,2.5682209
0.615712884,0.929787789,-1.104062363,1554069600,3/31/2019 22:00,2.4515116,2.3646696
0.452965031,0.596972474,-1.083233235,1554073200,3/31/2019 23:00,2.5298748,2.2462838
-0.393323807,0.143133408,-1.104062363,1554076800,4/1/2019 0:00,2.6355536,2.0685024
0.290217177,0.445692785,-1.093647799,1554080400,4/1/2019 1:00,2.718417,1.9030172
0.452965031,0.445692785,-1.093647799,1554084000,4/1/2019 2:00,2.8033588,1.8039538
0.941208591,1.232347166,-1.083233235,1554087600,4/1/2019 3:00,3.0480096,1.5650504
1.299253869,1.686186232,-1.093647799,1554091200,4/1/2019 4:00,3.0389147,1.4192195
1.462001722,1.534906543,-1.124891491,1554094800,4/1/2019 5:00,3.0213215,1.1907095
0.778460738,0.7785081,-1.166549747,1554098400,4/1/2019 6:00,3.1925077,1.2107018
0.778460738,0.7785081,-1.187378876,1554102000,4/1/2019 7:00,3.3035612,1.3739281
0.778460738,0.7785081,-1.229037132,1554105600,4/1/2019 8:00,3.4147272,1.475139
1.299253869,1.232347166,-1.218622568,1554109200,4/1/2019 9:00,3.3991141,1.4358065
1.299253869,1.383626854,-1.260280824,1554112800,4/1/2019 10:00,3.4803772,1.6157316
1.103956445,1.081067477,-1.281109952,1554116400,4/1/2019 11:00,3.49361,1.7999048
0.941208591,0.929787789,-1.30193908,1554120000,4/1/2019 12:00,3.5893528,1.8662288
0.941208591,0.7785081,-1.291524516,1554123600,4/1/2019 13:00,3.755334,1.7058878
0.778460738,0.929787789,-1.270695388,1554127200,4/1/2019 14:00,3.8769066,1.8663166
0.615712884,0.596972474,-1.187378876,1554130800,4/1/2019 15:00,4.046034,1.7303096
0.094919753,0.143133408,-1.093647799,1554134400,4/1/2019 16:00,4.098383,1.5830417
-0.393323807,-0.340961596,-1.051989543,1554138000,4/1/2019 17:00,4.2565713,1.603452
-0.718819514,-0.794800662,-0.937429339,1554141600,4/1/2019 18:00,4.2985115,1.5284766
-0.393323807,-0.15942597,-0.874941955,1554145200,4/1/2019 19:00,4.223476,1.6081877
0.941208591,1.081067477,-0.770796315,1554148800,4/1/2019 20:00,4.3019214,1.3765041
-0.881567367,-0.946080351,-0.645821546,1554152400,4/1/2019 21:00,4.454495,1.4163772
-1.239612645,-1.248639728,-0.624992418,1554156000,4/1/2019 22:00,4.6461186,1.321574
-1.239612645,-1.097360039,-0.624992418,1554159600,4/1/2019 23:00,4.6588116,1.4647583
0.290217177,0.7785081,-0.65623611,1554163200,4/2/2019 0:00,4.5248504,1.5198804
-0.718819514,-0.946080351,-0.65623611,1554166800,4/2/2019 1:00,4.5950274,1.4869803
0.452965031,0.7785081,-0.708308931,1554170400,4/2/2019 2:00,4.689746,1.6291577
0.941208591,0.7785081,-0.822869135,1554174000,4/2/2019 3:00,4.729548,1.7770308
0.094919753,0.143133408,-0.822869135,1554177600,4/2/2019 4:00,4.84263,1.9619515
-0.718819514,-0.008146281,-0.874941955,1554181200,4/2/2019 5:00,4.758234,2.1430216
-0.0678281,0.294413096,-0.916600211,1554184800,4/2/2019 6:00,4.786829,2.3035173
0.452965031,0.294413096,-0.989502159,1554188400,4/2/2019 7:00,4.9314895,2.3905787
0.094919753,0.143133408,-1.020745851,1554192000,4/2/2019 8:00,5.111714,2.56795
0.290217177,0.294413096,-1.062404107,1554195600,4/2/2019 9:00,5.1550784,2.7001574
0.094919753,0.143133408,-1.072818671,1554199200,4/2/2019 10:00,5.085677,2.8613825
0.290217177,0.294413096,-1.114476927,1554202800,4/2/2019 11:00,5.2034836,3.0728083
0.290217177,0.294413096,-1.145720619,1554206400,4/2/2019 12:00,5.1348214,3.1668997
0.778460738,0.929787789,-1.145720619,1554210000,4/2/2019 13:00,5.086561,2.9870577
0.290217177,0.294413096,-1.124891491,1554213600,4/2/2019 14:00,5.2409563,3.2402337
0.094919753,-0.008146281,-1.072818671,1554217200,4/2/2019 15:00,5.483111,3.3232546
-0.393323807,-0.643520973,-0.968673031,1554220800,4/2/2019 16:00,5.5848,3.209202
-0.718819514,-0.794800662,-0.895771083,1554224400,4/2/2019 17:00,5.4299593,3.38908
-1.239612645,-1.097360039,-0.843698263,1554228000,4/2/2019 18:00,5.4397764,3.407052
-0.55607166,-0.794800662,-0.718723495,1554231600,4/2/2019 19:00,5.5184646,3.6794572
-0.718819514,-0.794800662,-0.624992418,1554235200,4/2/2019 20:00,5.4503107,3.6568673
-0.881567367,-0.946080351,-0.531261342,1554238800,4/2/2019 21:00,5.3976974,3.7785025
-1.402360498,-1.430175354,-0.50001765,1554242400,4/2/2019 22:00,5.3172045,3.8184133
-1.239612645,-1.097360039,-0.479188522,1554246000,4/2/2019 23:00,5.275821,3.9369266
-1.239612645,-1.097360039,-0.541675906,1554249600,4/3/2019 0:00,5.165118,4.0333085
-1.239612645,-1.248639728,-0.645821546,1554253200,4/3/2019 1:00,5.10262,4.201992
-1.076864791,-1.097360039,-0.65623611,1554256800,4/3/2019 2:00,5.2533965,4.2036986
-1.076864791,-1.097360039,-0.635406982,1554260400,4/3/2019 3:00,5.3041973,4.3614674
-1.076864791,-0.946080351,-0.614577854,1554264000,4/3/2019 4:00,5.3927217,4.393425
-1.076864791,-0.946080351,-0.583334162,1554267600,4/3/2019 5:00,5.5290184,4.5613613
-0.393323807,-0.492241285,-0.562505034,1554271200,4/3/2019 6:00,5.502169,4.6308045
-0.393323807,-0.340961596,-0.531261342,1554274800,4/3/2019 7:00,5.757147,4.66736
-0.230575953,-0.492241285,-0.489603086,1554278400,4/3/2019 8:00,5.8696404,4.7997327
-0.393323807,-0.643520973,-0.541675906,1554282000,4/3/2019 9:00,6.061789,4.680523
-0.718819514,-0.946080351,-0.55209047,1554285600,4/3/2019 10:00,6.1025367,4.890114
-0.718819514,-0.946080351,-0.614577854,1554289200,4/3/2019 11:00,6.225656,5.112799
-0.393323807,-0.643520973,-0.677065238,1554292800,4/3/2019 12:00,6.2159667,4.983708
0.094919753,-0.15942597,-0.645821546,1554296400,4/3/2019 13:00,6.2901597,4.8826766
0.615712884,0.294413096,-0.677065238,1554300000,4/3/2019 14:00,6.362924,4.6231365
0.452965031,0.143133408,-0.624992418,1554303600,4/3/2019 15:00,6.5724964,4.561597
0.615712884,0.596972474,-0.541675906,1554307200,4/3/2019 16:00,6.6043677,4.31705
0.941208591,0.596972474,-0.562505034,1554310800,4/3/2019 17:00,6.7539425,4.0940566
0.778460738,0.7785081,-0.531261342,1554314400,4/3/2019 18:00,6.6867743,4.110238
0.778460738,0.596972474,-0.479188522,1554318000,4/3/2019 19:00,6.8054914,3.998922
0.290217177,0.294413096,-0.489603086,1554321600,4/3/2019 20:00,6.7231703,4.1077785
0.452965031,0.445692785,-0.468773958,1554325200,4/3/2019 21:00,6.606899,4.029896
0.778460738,0.445692785,-0.468773958,1554328800,4/3/2019 22:00,6.5806274,3.9138293
0.941208591,0.929787789,-0.437530266,1554332400,4/3/2019 23:00,6.377239,3.8237014
0.941208591,0.929787789,-0.44794483,1554336000,4/4/2019 0:00,6.2876363,3.548679
1.103956445,0.929787789,-0.427115702,1554339600,4/4/2019 1:00,6.245902,3.5608246
0.941208591,0.7785081,-0.437530266,1554343200,4/4/2019 2:00,6.454519,3.5069747
0.941208591,0.929787789,-0.437530266,1554346800,4/4/2019 3:00,6.465277,3.2653215
1.103956445,0.929787789,-0.458359394,1554350400,4/4/2019 4:00,6.4781246,3.477054
0.941208591,0.7785081,-0.468773958,1554354000,4/4/2019 5:00,6.448093,3.4281085
0.778460738,0.596972474,-0.44794483,1554357600,4/4/2019 6:00,6.3932962,3.3971882
0.778460738,0.445692785,-0.468773958,1554361200,4/4/2019 7:00,6.475651,3.2932453
1.299253869,1.081067477,-0.479188522,1554364800,4/4/2019 8:00,6.608493,3.197182
1.103956445,0.929787789,-0.458359394,1554368400,4/4/2019 9:00,6.6967826,3.3109362
1.624749575,1.383626854,-0.39587201,1554372000,4/4/2019 10:00,6.95436,3.1915333
1.624749575,1.383626854,-0.34379919,1554375600,4/4/2019 11:00,6.983889,3.1231558
1.624749575,1.534906543,-0.29172637,1554379200,4/4/2019 12:00,7.1248426,3.047652
1.462001722,1.534906543,-0.312555498,1554382800,4/4/2019 13:00,7.2646823,3.0731864
1.787497429,2.019001547,-0.093849653,1554386400,4/4/2019 14:00,7.44295,3.0642462
1.787497429,2.019001547,0.093612499,1554390000,4/4/2019 15:00,7.6751757,2.951084
-0.718819514,-0.946080351,-0.281311806,1554393600,4/4/2019 16:00,7.6119714,2.949998
0.290217177,-0.008146281,-0.229238985,1554397200,4/4/2019 17:00,7.6981835,2.8252113
0.941208591,1.867721858,-0.364628318,1554400800,4/4/2019 18:00,7.7842975,2.829522
1.624749575,1.534906543,-0.562505034,1554408000,4/4/2019 20:00,7.959493,2.813963
2.112993136,2.170281235,-0.562505034,1554411600,4/4/2019 21:00,8.230924,2.6461112
1.787497429,1.534906543,-0.541675906,1554415200,4/4/2019 22:00,8.293935,2.7093046
1.624749575,1.686186232,-0.531261342,1554418800,4/4/2019 23:00,8.52109,2.682472
1.462001722,1.383626854,-0.510432214,1554422400,4/5/2019 0:00,8.796094,2.691854
1.103956445,1.081067477,-0.489603086,1554426000,4/5/2019 1:00,9.021749,2.45546
0.615712884,0.596972474,-0.479188522,1554429600,4/5/2019 2:00,9.182338,2.4133787
0.615712884,0.596972474,-0.437530266,1554433200,4/5/2019 3:00,9.325046,2.2584524
0.452965031,0.143133408,-0.416701138,1554436800,4/5/2019 4:00,9.403563,2.3791525
0.290217177,-0.008146281,-0.354213754,1554440400,4/5/2019 5:00,9.52384,2.340844
0.290217177,0.143133408,-0.458359394,1554444000,4/5/2019 6:00,9.7271805,2.4161317
0.094919753,-0.15942597,-0.437530266,1554447600,4/5/2019 7:00,9.645328,2.5968971
-0.393323807,-0.643520973,-0.416701138,1554451200,4/5/2019 8:00,9.865403,2.5753307
-0.55607166,-0.643520973,-0.468773958,1554454800,4/5/2019 9:00,9.763145,2.6648126
-0.0678281,-0.340961596,-0.489603086,1554458400,4/5/2019 10:00,9.924261,2.9504373
0.094919753,-0.008146281,-0.375042882,1554462000,4/5/2019 11:00,10.022055,2.9796262
-0.393323807,-0.492241285,-0.50001765,1554465600,4/5/2019 12:00,9.993323,3.108969
0.094919753,-0.15942597,-0.458359394,1554469200,4/5/2019 13:00,10.161165,3.0124216
-0.0678281,-0.340961596,-0.364628318,1554472800,4/5/2019 14:00,10.223423,2.9770336
-0.0678281,-0.15942597,-0.385457446,1554476400,4/5/2019 15:00,10.4302225,3.0308943
-0.230575953,-0.492241285,-0.364628318,1554480000,4/5/2019 16:00,10.660764,2.98125
-0.0678281,-0.340961596,-0.416701138,1554483600,4/5/2019 17:00,10.753608,3.1761768
-0.55607166,-0.794800662,-0.406286574,1554487200,4/5/2019 18:00,10.895683,3.2183235
-0.881567367,-0.946080351,-0.250068114,1554490800,4/5/2019 19:00,11.06078,3.2476227
-0.230575953,-0.643520973,-0.250068114,1554494400,4/5/2019 20:00,11.202045,3.4594622
-0.55607166,-0.946080351,-0.166751601,1554498000,4/5/2019 21:00,11.168124,3.4993937
-0.55607166,-0.946080351,-0.145922473,1554501600,4/5/2019 22:00,11.276031,3.6164072
-0.0678281,-0.340961596,-0.23965355,1554505200,4/5/2019 23:00,11.279471,3.8063521
0.094919753,-0.340961596,-0.302140934,1554508800,4/6/2019 0:00,11.180384,3.9112601
0.290217177,-0.15942597,-0.229238985,1554512400,4/6/2019 1:00,11.157101,4.0864367
0.094919753,-0.15942597,-0.145922473,1554516000,4/6/2019 2:00,11.167313,4.213449
-0.0678281,-0.340961596,-0.23965355,1554519600,4/6/2019 3:00,11.220361,4.380599
0.290217177,-0.008146281,-0.135507909,1554523200,4/6/2019 4:00,11.183867,4.446469
0.094919753,-0.15942597,-0.29172637,1554526800,4/6/2019 5:00,11.084183,4.557723
-0.0678281,-0.15942597,-0.312555498,1554530400,4/6/2019 6:00,11.059527,4.7145057
0.290217177,-0.008146281,-0.302140934,1554534000,4/6/2019 7:00,10.930135,4.8735867
0.290217177,-0.15942597,-0.250068114,1554537600,4/6/2019 8:00,10.846385,5.090971
0.094919753,-0.340961596,-0.260482678,1554541200,4/6/2019 9:00,10.849441,5.111869
-0.230575953,-0.643520973,-0.197995293,1554544800,4/6/2019 10:00,10.814106,5.2963815
-0.55607166,-0.643520973,-0.177166165,1554548400,4/6/2019 11:00,10.886183,5.413056
-0.230575953,-0.492241285,-0.135507909,1554552000,4/6/2019 12:00,10.929072,5.7136397
-0.0678281,-0.15942597,-0.041776833,1554555600,4/6/2019 13:00,11.099858,5.79016
0.452965031,0.143133408,-0.177166165,1554559200,4/6/2019 14:00,11.020345,5.6570773
0.615712884,0.294413096,-0.281311806,1554562800,4/6/2019 15:00,10.966049,5.8245883
0.452965031,0.143133408,-0.250068114,1554566400,4/6/2019 16:00,11.14347,5.9457026
0.615712884,0.143133408,-0.270897242,1554570000,4/6/2019 17:00,11.002187,6.166756
0.290217177,0.143133408,-0.23965355,1554573600,4/6/2019 18:00,10.990402,6.299964
0.615712884,0.294413096,-0.281311806,1554577200,4/6/2019 19:00,11.036758,6.3330593
0.452965031,0.143133408,-0.29172637,1554580800,4/6/2019 20:00,11.003488,6.4897428
0.941208591,0.7785081,-0.229238985,1554584400,4/6/2019 21:00,10.953243,6.55181
0.941208591,0.7785081,-0.197995293,1554588000,4/6/2019 22:00,10.924236,6.8100905
1.299253869,0.929787789,-0.114678781,1554591600,4/6/2019 23:00,11.106177,6.919339
0.778460738,0.596972474,-0.135507909,1554595200,4/7/2019 0:00,11.243592,7.1847296
0.452965031,0.294413096,0.062368807,1554598800,4/7/2019 1:00,11.3391695,7.4034743
0.778460738,0.445692785,-0.114678781,1554602400,4/7/2019 2:00,11.457976,7.597878
0.615712884,0.294413096,-0.125093345,1554606000,4/7/2019 3:00,11.334034,7.7511816
0.615712884,0.143133408,-0.177166165,1554609600,4/7/2019 4:00,11.25744,7.714855
0.615712884,0.294413096,-0.145922473,1554613200,4/7/2019 5:00,11.076531,7.759375
0.290217177,0.143133408,-0.187580729,1554616800,4/7/2019 6:00,10.908869,7.8393693
0.615712884,0.294413096,-0.177166165,1554620400,4/7/2019 7:00,10.762242,7.8418775
0.094919753,-0.15942597,-0.145922473,1554624000,4/7/2019 8:00,10.587508,7.775512
-0.230575953,-0.492241285,-0.187580729,1554627600,4/7/2019 9:00,10.430647,7.6059365
-0.0678281,-0.492241285,-0.23965355,1554631200,4/7/2019 10:00,10.445001,7.449715
0.615712884,0.294413096,-0.197995293,1554634800,4/7/2019 11:00,10.264114,7.22254
0.778460738,0.596972474,-0.208409857,1554638400,4/7/2019 12:00,10.482378,7.096115
0.778460738,0.596972474,-0.260482678,1554642000,4/7/2019 13:00,10.45283,6.8998537
1.299253869,1.081067477,-0.229238985,1554645600,4/7/2019 14:00,10.341309,6.8132796
1.950245282,1.867721858,-0.229238985,1554649200,4/7/2019 15:00,10.353437,6.636805
1.462001722,1.383626854,-0.23965355,1554652800,4/7/2019 16:00,10.26157,6.52002
1.103956445,1.081067477,-0.302140934,1554656400,4/7/2019 17:00,10.127343,6.4704447
1.299253869,1.081067477,-0.666650674,1554660000,4/7/2019 18:00,10.082923,6.286031
1.624749575,1.383626854,-0.770796315,1554663600,4/7/2019 19:00,9.892709,6.218872
1.624749575,1.383626854,-0.833283699,1554667200,4/7/2019 20:00,9.708757,6.056562
0.941208591,0.7785081,-0.489603086,1554670800,4/7/2019 21:00,9.5246315,6.1490455
0.452965031,0.143133408,0.135270755,1554674400,4/7/2019 22:00,9.384794,5.9954453
1.103956445,1.686186232,-0.312555498,1554678000,4/7/2019 23:00,9.227238,5.9709024
-1.076864791,-1.097360039,-0.333384626,1554681600,4/8/2019 0:00,9.073896,5.9067864
0.094919753,0.143133408,-0.354213754,1554685200,4/8/2019 1:00,8.875282,5.8526144
0.941208591,1.081067477,-0.177166165,1554688800,4/8/2019 2:00,8.772596,5.7191415
0.290217177,0.294413096,-0.000118577,1554692400,4/8/2019 3:00,8.815482,5.4969163
-0.230575953,-0.008146281,-0.083435089,1554696000,4/8/2019 4:00,8.543728,5.5279703
