#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2020 03 20 06 00 999  7.2  7.7 99.00 99.00 99.00 999 9999.0  22.2 999.0 999.0 99.0 99.00
2020 03 20 07 00 999  7.7  8.2 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 03 20 08 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 03 20 09 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2020 03 20 10 00 999  5.7  6.2 99.00 99.00 99.00 999 9999.0  22.6 999.0 999.0 99.0 99.00
2020 03 20 11 00 999  3.6  4.1 99.00 99.00 99.00 999 9999.0  22.2 999.0 999.0 99.0 99.00
2020 03 20 12 00 999  3.6  4.1 99.00 99.00 99.00 999 9999.0  21.9 999.0 999.0 99.0 99.00
2020 03 20 13 00 999  3.6  4.6 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 03 20 14 00 999  3.6  4.1 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 03 20 17 00 999  4.6  6.2 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 03 20 18 00 999  4.6  5.1 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 03 20 19 00 999  5.7  6.2 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 03 20 20 00 999  4.6  5.1 99.00 99.00 99.00 999 9999.0  21.9 999.0 999.0 99.0 99.00
2020 03 20 21 00 999  4.6  5.7 99.00 99.00 99.00 999 9999.0  22.0 999.0 999.0 99.0 99.00
2020 03 20 22 00 999  4.6  5.7 99.00 99.00 99.00 999 9999.0  22.0 999.0 999.0 99.0 99.00
2020 03 20 23 00 999  4.1  4.6 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2020 03 21 00 00 999  5.1  5.7 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2020 03 21 01 00 999  5.1  5.1 99.00 99.00 99.00 999 9999.0  21.5 999.0 999.0 99.0 99.00
2020 03 21 02 00 999  3.6  4.1 99.00 99.00 99.00 999 9999.0  21.4 999.0 999.0 99.0 99.00
2020 03 21 03 00 999  9.8 12.9 99.00 99.00 99.00 999 9999.0  19.1 999.0 999.0 99.0 99.00
2020 03 21 04 00 999 10.3 12.4 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 03 21 05 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  19.2 999.0 999.0 99.0 99.00
2020 03 21 06 00 999  7.7  9.3 99.00 99.00 99.00 999 9999.0  18.9 999.0 999.0 99.0 99.00
2020 03 21 07 00 999  7.7  9.3 99.00 99.00 99.00 999 9999.0  19.3 999.0 999.0 99.0 99.00
2020 03 21 08 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  19.0 999.0 999.0 99.0 99.00
2020 03 21 09 00 999  9.8 11.3 99.00 99.00 99.00 999 9999.0  18.7 999.0 999.0 99.0 99.00
2020 03 21 10 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  18.9 999.0 999.0 99.0 99.00
2020 03 21 11 00 999  9.3 10.3 99.00 99.00 99.00 999 9999.0  18.9 999.0 999.0 99.0 99.00
2020 03 21 12 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  19.0 999.0 999.0 99.0 99.00
2020 03 21 13 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  18.7 999.0 999.0 99.0 99.00
2020 03 21 14 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  19.0 999.0 999.0 99.0 99.00
2020 03 21 15 00 999  7.7  9.3 99.00 99.00 99.00 999 9999.0  18.9 999.0 999.0 99.0 99.00
2020 03 21 16 00 999  7.7  8.2 99.00 99.00 99.00 999 9999.0  18.9 999.0 999.0 99.0 99.00
2020 03 21 17 00 999  6.7  8.2 99.00 99.00 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2020 03 21 18 00 999  7.2  8.8 99.00 99.00 99.00 999 9999.0  19.8 999.0 999.0 99.0 99.00
2020 03 21 19 00 999  6.7  8.2 99.00 99.00 99.00 999 9999.0  20.5 999.0 999.0 99.0 99.00
2020 03 21 20 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  20.5 999.0 999.0 99.0 99.00
2020 03 21 21 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  20.8 999.0 999.0 99.0 99.00
2020 03 21 22 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  20.9 999.0 999.0 99.0 99.00
2020 03 21 23 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.2 999.0 999.0 99.0 99.00
2020 03 22 00 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2020 03 22 01 00 999  5.7  7.2 99.00 99.00 99.00 999 9999.0  20.3 999.0 999.0 99.0 99.00
2020 03 22 02 00 999  7.2  9.3 99.00 99.00 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2020 03 22 03 00 999  7.7  8.2 99.00 99.00 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2020 03 22 04 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  19.3 999.0 999.0 99.0 99.00
2020 03 22 05 00 999  7.7  8.2 99.00 99.00 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2020 03 22 06 00 999  7.7  8.2 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 03 22 07 00 999  7.7  9.3 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 03 22 08 00 999  6.7  7.2 99.00 99.00 99.00 999 9999.0  19.9 999.0 999.0 99.0 99.00
2020 03 22 09 00 999  7.2  7.7 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2020 03 22 10 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  19.8 999.0 999.0 99.0 99.00
2020 03 22 11 00 999  7.2  7.7 99.00 99.00 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2020 03 22 12 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  19.3 999.0 999.0 99.0 99.00
2020 03 22 13 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2020 03 22 14 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  19.1 999.0 999.0 99.0 99.00
2020 03 22 15 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2020 03 22 16 00 999  9.3 10.3 99.00 99.00 99.00 999 9999.0  19.5 999.0 999.0 99.0 99.00
2020 03 22 17 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  19.8 999.0 999.0 99.0 99.00
2020 03 22 18 00 999  7.7  8.2 99.00 99.00 99.00 999 9999.0  20.5 999.0 999.0 99.0 99.00
2020 03 22 19 00 999  6.7  8.2 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 03 22 20 00 999  7.2  7.7 99.00 99.00 99.00 999 9999.0  22.4 999.0 999.0 99.0 99.00
2020 03 22 21 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  22.4 999.0 999.0 99.0 99.00
2020 03 22 22 00 999  7.2  8.2 99.00 99.00 99.00 999 9999.0  22.4 999.0 999.0 99.0 99.00
2020 03 22 23 00 999  7.2  7.7 99.00 99.00 99.00 999 9999.0  22.3 999.0 999.0 99.0 99.00
2020 03 23 00 00 999  7.2  7.7 99.00 99.00 99.00 999 9999.0  22.2 999.0 999.0 99.0 99.00
2020 03 23 01 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  22.2 999.0 999.0 99.0 99.00
2020 03 23 02 00 999  5.7  6.2 99.00 99.00 99.00 999 9999.0  22.2 999.0 999.0 99.0 99.00
2020 03 23 03 00 999  5.7  6.2 99.00 99.00 99.00 999 9999.0  22.2 999.0 999.0 99.0 99.00
2020 03 23 04 00 999  5.1  5.7 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 23 05 00 999  4.6  5.7 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 23 06 00 999  4.6  5.7 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2020 03 23 07 00 999  4.1  5.1 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2020 03 23 08 00 999  4.6  5.7 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2020 03 23 09 00 999  2.6  4.6 99.00 99.00 99.00 999 9999.0  22.4 999.0 999.0 99.0 99.00
2020 03 23 10 00 999  1.5  3.6 99.00 99.00 99.00 999 9999.0  22.3 999.0 999.0 99.0 99.00
2020 03 23 11 00 999  1.5  3.6 99.00 99.00 99.00 999 9999.0  22.2 999.0 999.0 99.0 99.00
2020 03 23 12 00 999  1.5  4.1 99.00 99.00 99.00 999 9999.0  22.2 999.0 999.0 99.0 99.00
2020 03 23 13 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  22.3 999.0 999.0 99.0 99.00
2020 03 23 14 00 999  2.6  4.1 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 03 23 15 00 999  1.0  2.6 99.00 99.00 99.00 999 9999.0  23.6 999.0 999.0 99.0 99.00
2020 03 23 16 00 999  1.0  3.1 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 23 17 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 23 18 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2020 03 23 19 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 03 23 20 00 999  1.0  3.6 99.00 99.00 99.00 999 9999.0  25.0 999.0 999.0 99.0 99.00
2020 03 23 21 00 999  2.1  4.1 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 23 22 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 03 23 23 00 999  1.0  2.6 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 24 00 00 999  2.6  3.6 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 03 24 01 00 999  1.5  3.6 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 03 24 02 00 999  4.6  5.7 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 03 24 03 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 03 24 04 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  24.8 999.0 999.0 99.0 99.00
2020 03 24 05 00 999  5.7  7.2 99.00 99.00 99.00 999 9999.0  24.9 999.0 999.0 99.0 99.00
2020 03 24 06 00 999  4.6  7.7 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 03 24 07 00 999  2.6  5.1 99.00 99.00 99.00 999 9999.0  22.7 999.0 999.0 99.0 99.00
2020 03 24 08 00 999  2.6  5.7 99.00 99.00 99.00 999 9999.0  22.6 999.0 999.0 99.0 99.00
2020 03 24 09 00 999  4.1  6.2 99.00 99.00 99.00 999 9999.0  22.6 999.0 999.0 99.0 99.00
2020 03 24 10 00 999  3.6  5.1 99.00 99.00 99.00 999 9999.0  22.5 999.0 999.0 99.0 99.00
2020 03 24 11 00 999  4.1  6.2 99.00 99.00 99.00 999 9999.0  22.4 999.0 999.0 99.0 99.00
2020 03 24 12 00 999  3.1  5.7 99.00 99.00 99.00 999 9999.0  22.4 999.0 999.0 99.0 99.00
2020 03 24 13 00 999  3.1  6.2 99.00 99.00 99.00 999 9999.0  22.6 999.0 999.0 99.0 99.00
2020 03 24 14 00 999  2.1  4.6 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 03 24 15 00 999  3.1  5.1 99.00 99.00 99.00 999 9999.0  23.7 999.0 999.0 99.0 99.00
2020 03 24 16 00 999  4.1  6.2 99.00 99.00 99.00 999 9999.0  23.6 999.0 999.0 99.0 99.00
2020 03 24 17 00 999  4.6  6.7 99.00 99.00 99.00 999 9999.0  23.6 999.0 999.0 99.0 99.00
2020 03 24 18 00 999  5.1  7.2 99.00 99.00 99.00 999 9999.0  23.6 999.0 999.0 99.0 99.00
2020 03 24 19 00 999  5.1  7.2 99.00 99.00 99.00 999 9999.0  23.5 999.0 999.0 99.0 99.00
2020 03 24 20 00 999  5.1  7.2 99.00 99.00 99.00 999 9999.0  23.7 999.0 999.0 99.0 99.00
2020 03 24 21 00 999  5.1  8.8 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 24 22 00 999  2.6  5.7 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 03 24 23 00 999  3.6  5.7 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 25 00 00 999  4.1  6.2 99.00 99.00 99.00 999 9999.0  23.5 999.0 999.0 99.0 99.00
2020 03 25 01 00 999  4.6  6.2 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 03 25 02 00 999  3.1  6.2 99.00 99.00 99.00 999 9999.0  22.9 999.0 999.0 99.0 99.00
2020 03 25 03 00 999  2.6  5.1 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2020 03 25 04 00 999  3.1  6.7 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 03 25 05 00 999  3.1  6.2 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 03 25 06 00 999  6.2  9.8 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 03 25 07 00 999  6.2  9.3 99.00 99.00 99.00 999 9999.0  22.9 999.0 999.0 99.0 99.00
2020 03 25 08 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  22.6 999.0 999.0 99.0 99.00
2020 03 25 09 00 999  7.7  8.8 99.00 99.00 99.00 999 9999.0  22.7 999.0 999.0 99.0 99.00
2020 03 25 10 00 999  7.2  8.8 99.00 99.00 99.00 999 9999.0  22.6 999.0 999.0 99.0 99.00
2020 03 25 11 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  22.5 999.0 999.0 99.0 99.00
2020 03 25 12 00 999  4.6  5.1 99.00 99.00 99.00 999 9999.0  22.5 999.0 999.0 99.0 99.00
2020 03 25 13 00 999  1.0  2.1 99.00 99.00 99.00 999 9999.0  22.7 999.0 999.0 99.0 99.00
2020 03 25 14 00 999  3.6  4.6 99.00 99.00 99.00 999 9999.0  22.9 999.0 999.0 99.0 99.00
2020 03 25 15 00 999  3.1  3.6 99.00 99.00 99.00 999 9999.0  22.9 999.0 999.0 99.0 99.00
2020 03 25 16 00 999  3.1  4.1 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 03 25 17 00 999  1.5  4.1 99.00 99.00 99.00 999 9999.0  24.8 999.0 999.0 99.0 99.00
2020 03 25 18 00 999  2.6  3.6 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 25 19 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  25.1 999.0 999.0 99.0 99.00
2020 03 25 20 00 999  1.5  2.6 99.00 99.00 99.00 999 9999.0  25.5 999.0 999.0 99.0 99.00
2020 03 25 21 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  25.6 999.0 999.0 99.0 99.00
2020 03 25 22 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  25.2 999.0 999.0 99.0 99.00
2020 03 25 23 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  25.6 999.0 999.0 99.0 99.00
2020 03 26 00 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  24.2 999.0 999.0 99.0 99.00
2020 03 26 01 00 999  2.1  4.1 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 03 26 02 00 999  2.1  4.6 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 03 26 03 00 999  2.6  4.1 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2020 03 26 04 00 999  2.1  4.1 99.00 99.00 99.00 999 9999.0  22.6 999.0 999.0 99.0 99.00
2020 03 26 05 00 999  2.1  4.1 99.00 99.00 99.00 999 9999.0  22.6 999.0 999.0 99.0 99.00
2020 03 26 06 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  22.7 999.0 999.0 99.0 99.00
2020 03 26 07 00 999  2.1  4.1 99.00 99.00 99.00 999 9999.0  22.9 999.0 999.0 99.0 99.00
2020 03 26 08 00 999  1.5  3.6 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 03 26 09 00 999  1.5  3.1 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 03 26 10 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 03 26 11 00 999  1.0  2.6 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 03 26 12 00 999  1.0  2.1 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2020 03 26 13 00 999  1.5  2.6 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 03 26 14 00 999  2.1  4.1 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 03 26 15 00 999  4.1  5.1 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 03 26 16 00 999  5.1  5.7 99.00 99.00 99.00 999 9999.0  22.9 999.0 999.0 99.0 99.00
2020 03 26 17 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  23.0 999.0 999.0 99.0 99.00
2020 03 26 18 00 999  5.7  6.2 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2020 03 26 19 00 999  5.7  6.2 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 03 26 20 00 999  6.2  6.7 99.00 99.00 99.00 999 9999.0  23.9 999.0 999.0 99.0 99.00
2020 03 26 21 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  25.9 999.0 999.0 99.0 99.00
2020 03 26 22 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  25.3 999.0 999.0 99.0 99.00
2020 03 26 23 00 999  3.1  6.7 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 03 27 00 00 999  4.1  7.2 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 03 27 01 00 999  4.6  8.8 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 27 02 00 999  6.7  9.3 99.00 99.00 99.00 999 9999.0  24.8 999.0 999.0 99.0 99.00
2020 03 27 03 00 999  5.7  8.8 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 27 04 00 999  7.2  9.3 99.00 99.00 99.00 999 9999.0  26.4 999.0 999.0 99.0 99.00
2020 03 27 05 00 999  7.2  9.3 99.00 99.00 99.00 999 9999.0  26.5 999.0 999.0 99.0 99.00
2020 03 27 06 00 999  7.2  9.8 99.00 99.00 99.00 999 9999.0  26.1 999.0 999.0 99.0 99.00
2020 03 27 07 00 999  7.2  9.8 99.00 99.00 99.00 999 9999.0  25.5 999.0 999.0 99.0 99.00
2020 03 27 08 00 999  7.7 10.3 99.00 99.00 99.00 999 9999.0  24.8 999.0 999.0 99.0 99.00
2020 03 27 09 00 999  6.7  9.3 99.00 99.00 99.00 999 9999.0  24.2 999.0 999.0 99.0 99.00
2020 03 27 10 00 999  6.2  9.8 99.00 99.00 99.00 999 9999.0  23.6 999.0 999.0 99.0 99.00
2020 03 27 11 00 999  7.2 10.3 99.00 99.00 99.00 999 9999.0  23.6 999.0 999.0 99.0 99.00
2020 03 27 12 00 999  5.1  9.3 99.00 99.00 99.00 999 9999.0  23.5 999.0 999.0 99.0 99.00
2020 03 27 13 00 999  7.2  9.3 99.00 99.00 99.00 999 9999.0  23.8 999.0 999.0 99.0 99.00
2020 03 27 14 00 999  5.7  9.3 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 27 15 00 999  4.6  8.8 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 03 27 16 00 999  4.1  7.2 99.00 99.00 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
2020 03 27 17 00 999  3.6  7.2 99.00 99.00 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2020 03 27 18 00 999  4.6  6.7 99.00 99.00 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
2020 03 27 19 00 999  3.6  5.7 99.00 99.00 99.00 999 9999.0  24.7 999.0 999.0 99.0 99.00
2020 03 27 20 00 999  4.6  6.2 99.00 99.00 99.00 999 9999.0  24.7 999.0 999.0 99.0 99.00
2020 03 27 21 00 999  5.1  6.7 99.00 99.00 99.00 999 9999.0  25.9 999.0 999.0 99.0 99.00
2020 03 27 22 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  25.2 999.0 999.0 99.0 99.00
2020 03 27 23 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2020 03 28 00 00 999  6.2  6.7 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 03 28 01 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 28 02 00 999  8.2  9.3 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 03 28 03 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 03 28 04 00 999  9.3 11.3 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 03 28 05 00 999  9.8 10.8 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 28 06 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  26.6 999.0 999.0 99.0 99.00
2020 03 28 07 00 999  7.2  9.3 99.00 99.00 99.00 999 9999.0  26.3 999.0 999.0 99.0 99.00
2020 03 28 08 00 999  8.8 11.3 99.00 99.00 99.00 999 9999.0  27.2 999.0 999.0 99.0 99.00
2020 03 28 09 00 999  8.8 10.8 99.00 99.00 99.00 999 9999.0  27.0 999.0 999.0 99.0 99.00
2020 03 28 10 00 999  7.7 10.3 99.00 99.00 99.00 999 9999.0  24.7 999.0 999.0 99.0 99.00
2020 03 28 11 00 999  7.2  9.3 99.00 99.00 99.00 999 9999.0  25.0 999.0 999.0 99.0 99.00
2020 03 28 12 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0  24.2 999.0 999.0 99.0 99.00
2020 03 28 13 00 999  2.1  5.1 99.00 99.00 99.00 999 9999.0  23.9 999.0 999.0 99.0 99.00
2020 03 28 14 00 999  3.6  6.2 99.00 99.00 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2020 03 28 15 00 999  5.7  7.7 99.00 99.00 99.00 999 9999.0  24.9 999.0 999.0 99.0 99.00
2020 03 28 16 00 999  4.6  6.2 99.00 99.00 99.00 999 9999.0  25.0 999.0 999.0 99.0 99.00
2020 03 28 17 00 999  5.1  6.2 99.00 99.00 99.00 999 9999.0  26.3 999.0 999.0 99.0 99.00
2020 03 28 18 00 999  5.7  7.2 99.00 99.00 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2020 03 28 19 00 999  6.2  7.7 99.00 99.00 99.00 999 9999.0  25.7 999.0 999.0 99.0 99.00
2020 03 28 20 00 999  7.2  8.8 99.00 99.00 99.00 999 9999.0  26.9 999.0 999.0 99.0 99.00
2020 03 28 21 00 999  2.6  4.6 99.00 99.00 99.00 999 9999.0  25.5 999.0 999.0 99.0 99.00
2020 03 28 22 00 999  4.1  6.7 99.00 99.00 99.00 999 9999.0  25.0 999.0 999.0 99.0 99.00
2020 03 28 23 00 999  3.1  6.7 99.00 99.00 99.00 999 9999.0  25.0 999.0 999.0 99.0 99.00
2020 03 29 00 00 999  2.6  6.2 99.00 99.00 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2020 03 29 01 00 999  3.6  5.7 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 29 02 00 999  3.1  6.2 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 29 03 00 999  4.1  6.7 99.00 99.00 99.00 999 9999.0  24.2 999.0 999.0 99.0 99.00
2020 03 29 04 00 999  4.6  7.7 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 03 29 05 00 999  2.1  5.1 99.00 99.00 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2020 03 29 06 00 999  3.1  5.1 99.00 99.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2020 03 29 07 00 999  3.1  4.1 99.00 99.00 99.00 999 9999.0  23.8 999.0 999.0 99.0 99.00
2020 03 29 08 00 999  2.1  4.1 99.00 99.00 99.00 999 9999.0  23.7 999.0 999.0 99.0 99.00
2020 03 29 09 00 999  2.1  3.6 99.00 99.00 99.00 999 9999.0  22.4 999.0 999.0 99.0 99.00
2020 03 29 10 00 999  5.1  7.2 99.00 99.00 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2020 03 29 11 00 999  6.7  8.8 99.00 99.00 99.00 999 9999.0  22.4 999.0 999.0 99.0 99.00
2020 03 29 12 00 999  8.8  9.8 99.00 99.00 99.00 999 9999.0  22.0 999.0 999.0 99.0 99.00
2020 03 29 13 00 999  8.8 10.3 99.00 99.00 99.00 999 9999.0  22.0 999.0 999.0 99.0 99.00
2020 03 29 14 00 999  9.3 10.8 99.00 99.00 99.00 999 9999.0  22.1 999.0 999.0 99.0 99.00
2020 03 29 15 00 999  9.8 11.3 99.00 99.00 99.00 999 9999.0  22.5 999.0 999.0 99.0 99.00
2020 03 29 16 00 999  8.2  9.8 99.00 99.00 99.00 999 9999.0  23.1 999.0 999.0 99.0 99.00
2020 03 29 17 00 999  9.3 10.8 99.00 99.00 99.00 999 9999.0  23.4 999.0 999.0 99.0 99.00
2020 03 29 18 00 999  7.2  8.8 99.00 99.00 99.00 999 9999.0  23.7 999.0 999.0 99.0 99.00
2020 03 29 19 00 999  6.7  7.7 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2020 03 29 20 00 999  6.2  6.7 99.00 99.00 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
2020 03 29 21 00 999  5.7  6.7 99.00 99.00 99.00 999 9999.0  24.8 999.0 999.0 99.0 99.00
2020 03 29 22 00 999  6.2  6.7 99.00 99.00 99.00 999 9999.0  24.7 999.0 999.0 99.0 99.00
2020 03 29 23 00 999  6.7  7.2 99.00 99.00 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
