,Beach Name,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,Measurement Timestamp,Measurement_Timestamp_Org,UMAP-0,UMAP-1
69,1.0,0.0,0.0,-0.10415261181802682,-0.6516550123500602,0.17006675668622132,1691679600.0,2023-07-26 00:00:00,12.915892,18.74757
70,1.0,0.0,0.0,-0.18053464143829773,-0.8370233990563012,0.29927899929195706,1691683200.0,2023-07-26 01:00:00,12.716461,18.880262
71,1.0,0.0,0.0,-0.25691667105856864,-0.1573393144667508,1.074552454926374,1691686800.0,2023-07-26 02:00:00,12.592472,19.09183
72,1.0,0.0,0.0,-0.25691667105856864,-1.2695496347041972,0.9453402123206383,1691690400.0,2023-07-26 03:00:00,12.44133,19.27449
73,1.0,0.0,0.0,-0.25691667105856864,1.6345550903602464,0.17006675668622132,1691694000.0,2023-07-26 04:00:00,12.286035,19.483786
74,1.0,0.0,0.0,-0.18053464143829773,-0.8370233990563012,-0.2175699711309883,1691697600.0,2023-07-26 05:00:00,12.200753,19.617077
75,1.0,0.0,0.0,-0.3332987006788397,-1.2077601724687834,-0.08835772852525255,1691701200.0,2023-07-26 06:00:00,12.089329,19.674475
76,1.0,0.0,0.0,-0.4860627599193815,-0.09554985223133707,-0.08835772852525255,1691704800.0,2023-07-26 07:00:00,11.953526,19.833073
77,1.0,0.0,0.0,-0.4096807302991106,-1.1459707102333696,-0.08835772852525255,1691708400.0,2023-07-26 08:00:00,11.625583,19.950726
78,1.0,0.0,0.0,-0.5624447895396526,-0.4662866256438193,-0.08835772852525255,1691712000.0,2023-07-26 09:00:00,11.405541,20.089567
79,1.0,0.0,0.0,-0.6388268191599235,0.02802907223949015,0.5577034845034287,1691715600.0,2023-07-26 10:00:00,11.155262,20.151346
80,1.0,0.0,0.0,-0.6388268191599235,-0.033760389995923325,0.6869157271091667,1691719200.0,2023-07-26 11:00:00,11.02691,20.262392
81,1.0,0.0,0.0,-0.6388268191599235,-0.1573393144667508,0.5577034845034287,1691722800.0,2023-07-26 12:00:00,10.944761,20.308561
82,1.0,0.0,0.0,-0.6388268191599235,-0.34270770117299176,0.42849124189769283,1691730000.0,2023-07-26 13:00:00,10.659347,20.497753
83,1.0,0.0,0.0,-0.7152088487801944,-0.5280760878792328,1.074552454926374,1691744400.0,2023-07-26 14:00:00,10.031059,20.945795
84,1.0,0.0,0.0,-0.6388268191599235,-0.5280760878792328,0.9453402123206383,1691748000.0,2023-07-26 15:00:00,9.76414,21.106586
85,1.0,0.0,0.0,-0.4096807302991106,-0.6516550123500602,1.979038153166529,1691751600.0,2023-07-26 16:00:00,9.750096,21.211527
86,1.0,0.0,0.0,-0.5624447895396526,-0.8370233990563012,1.332976940137848,1691755200.0,2023-07-26 17:00:00,9.63268,21.171202
87,1.0,0.0,0.0,-0.4860627599193815,-1.2695496347041972,1.5914014253493194,1691758800.0,2023-07-26 18:00:00,9.311491,21.409126
88,1.0,0.0,0.0,-0.3332987006788397,-0.6516550123500602,1.7206136679550552,1691762400.0,2023-07-26 19:00:00,9.076205,21.54226
89,1.0,0.0,0.0,-0.25691667105856864,-1.0841812479979562,1.5914014253493194,1691766000.0,2023-07-26 20:00:00,8.874534,21.693811
90,1.0,0.0,0.0,-0.4096807302991106,-0.8988128612917149,0.42849124189769283,1691769600.0,2023-07-26 21:00:00,8.553439,21.665384
91,1.0,0.0,0.0,-0.4096807302991106,-0.8988128612917149,0.42849124189769283,1691773200.0,2023-07-26 22:00:00,8.344252,21.74209
92,1.0,0.0,0.0,-0.3332987006788397,-1.0223917857625424,0.42849124189769283,1691776800.0,2023-07-26 23:00:00,8.099986,21.817295
93,1.0,0.0,0.0,-0.3332987006788397,-0.8370233990563012,0.29927899929195706,1691780400.0,2023-07-27 00:00:00,7.8191,21.970102
94,1.0,0.0,0.0,-0.25691667105856864,-1.1459707102333696,0.04085451408048553,1691784000.0,2023-07-27 01:00:00,7.512257,22.13155
95,1.0,0.0,0.0,-0.3332987006788397,-1.2695496347041972,0.5577034845034287,1691787600.0,2023-07-27 02:00:00,7.395059,22.276451
96,1.0,0.0,0.0,-0.4096807302991106,-1.0223917857625424,0.29927899929195706,1691791200.0,2023-07-27 03:00:00,7.250646,22.464281
97,1.0,0.0,0.0,-0.5624447895396526,-1.0841812479979562,0.6869157271091667,1691794800.0,2023-07-27 04:00:00,7.0568037,22.766218
98,1.0,0.0,0.0,-0.7152088487801944,-1.1459707102333696,0.5577034845034287,1691798400.0,2023-07-27 05:00:00,6.852661,22.773655
99,1.0,0.0,0.0,0.12499347704278604,-1.3931285591750246,0.6869157271091667,1691802000.0,2023-07-27 06:00:00,7.0494313,23.18038
100,1.0,0.0,0.0,1.0415778324860376,-0.4044971634084055,0.8161279697149024,1691805600.0,2023-07-27 07:00:00,6.994658,23.432055
101,1.0,0.0,0.0,0.6596676843846828,-0.033760389995923325,0.29927899929195706,1691809200.0,2023-07-27 08:00:00,7.196657,23.613691
102,1.0,0.0,0.0,0.5832856547644117,0.15160799671031763,-0.7344189415539337,1691812800.0,2023-07-27 09:00:00,7.3417134,23.75845
103,1.0,0.0,0.0,0.12499347704278604,0.21339745894573167,-1.2512679119768768,1691816400.0,2023-07-27 10:00:00,7.622451,23.78834
104,1.0,0.0,0.0,-0.10415261181802682,0.39876584565197265,-1.122055669371141,1691820000.0,2023-07-27 11:00:00,8.03779,23.882856
105,1.0,0.0,0.0,-0.3332987006788397,0.39876584565197265,0.17006675668622132,1691823600.0,2023-07-27 12:00:00,8.26368,23.85769
106,1.0,0.0,0.0,-0.4096807302991106,0.21339745894573167,0.42849124189769283,1691827200.0,2023-07-27 13:00:00,8.589188,23.84378
107,1.0,0.0,0.0,0.8124317436252246,-1.454918021410438,0.04085451408048553,1691830800.0,2023-07-27 14:00:00,8.888889,23.782866
108,1.0,0.0,0.0,0.506903625144141,-0.8988128612917149,0.17006675668622132,1691834400.0,2023-07-27 15:00:00,9.195838,23.720053
109,1.0,0.0,0.0,0.8124317436252246,-0.7752339368208877,0.17006675668622132,1691838000.0,2023-07-27 16:00:00,9.435028,23.691114
110,1.0,0.0,0.0,0.5832856547644117,-0.34270770117299176,-0.7344189415539337,1691841600.0,2023-07-27 17:00:00,9.76017,23.519823
111,1.0,0.0,0.0,0.2777575362833281,-0.4044971634084055,1.074552454926374,1691845200.0,2023-07-27 18:00:00,9.958455,23.392376
