,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,UMAP-0,UMAP-1
0,0.0,1434139200.0,-1.051006327673696,-0.21443644486716598,1.9666172401929136,1.6035674514745466,-1.5811388300841869,13.009689,5.217385
1,1.0,1528113600.0,0.7788707606867539,-0.4738780695212681,-0.2393237911345873,0.2672612419124246,1.423024947075774,15.943619,5.15965
2,1.0,1560607200.0,-0.9102465516459696,-0.6168356994327121,-0.8012144311897056,0.2672612419124246,0.15811388300842122,15.626643,3.7796013
3,2.0,1439841600.0,1.529589566167963,1.9749331835914303,-0.416215288929717,-1.0690449676496974,-0.4743416490252524,14.354093,5.846423
4,3.0,1441720800.0,-0.3472074475350623,-0.669782969770284,-0.5098637289389034,-1.0690449676496974,0.4743416490252608,14.000815,4.2047358
